Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
3.26605E-7,0.00003266,0.000005497,0.868571429,0.062634989,0
3.33587E-7,0.000066019,0.000005615,0.865714286,0.062634989,0
3.5725E-7,0.000101744,0.000006013,0.862857143,0.062634989,0
4.11501E-7,0.000259101,0.000006926,0.851428571,0.062634989,0
7.87254E-7,0.00052512,0.000013251,0.837142857,0.062634989,0
1.70075E-6,0.001119792,0.000028626,0.822857143,0.062634989,0
3.79222E-6,0.002726825,0.000063826,0.805714286,0.062634989,0
6.8189E-6,0.005045383,0.000114762,0.794285714,0.062634989,0
9.68996E-6,0.010780113,0.000163074,0.777142857,0.062634989,0
1.13406E-5,0.02588407,0.000190847,0.737142857,0.062634989,0
1.33481E-5,0.051138814,0.000224625,0.68,0.062634989,0
1.74006E-5,0.101489492,0.0002928,0.585714286,0.062634989,0
2.69708E-5,0.201952197,0.000453764,0.454285714,0.062634989,0
3.88735E-5,0.301459993,0.000653889,0.365714286,0.062634989,0
6.33714E-5,0.404431385,0.001065527,0.308571429,0.064794816,0
9.01346E-5,0.506035675,0.001514842,0.271428571,0.066954644,0
1.24442E-4,0.600237107,0.002090226,0.245714286,0.069114471,0
1.60871E-4,0.715412018,0.002700451,0.222857143,0.073434125,0
2.02284E-4,0.752239145,0.003393274,0.217142857,0.075593952,0
2.31143E-4,0.820474452,0.0038755,0.208571429,0.079913607,0
2.86088E-4,0.927307456,0.004792334,0.197142857,0.088552916,0
3.44679E-4,1.022992662,0.005768155,0.188571429,0.095032397,0
3.90993E-4,1.138021756,0.006538142,0.18,0.095032397,0
4.03043E-4,1.218596786,0.006738273,0.174285714,0.095032397,0
4.19269E-4,1.301558559,0.007007647,0.168571429,0.095032397,0
4.90273E-4,1.444483777,0.008184693,0.16,0.099352052,0
5.87343E-4,1.503218112,0.009789346,0.157142857,0.103671706,0
6.57621E-4,1.813552039,0.01094785,0.142857143,0.114470842,0
7.86563E-4,2.019026672,0.013066394,0.134285714,0.118790497,0
9.3154E-4,2.312993933,0.01543756,0.125714286,0.129589633,0
1.0425E-3,2.516342753,0.017244667,0.12,0.140388769,0
1.18482E-3,2.862489528,0.019552948,0.111428571,0.144708423,0
1.22252E-3,3.103652112,0.020162496,0.105714286,0.144708423,0
1.29234E-3,3.358406888,0.02128949,0.1,0.146868251,0
1.4717E-3,3.505577316,0.02417283,0.097142857,0.155507559,0
1.63585E-3,3.791609236,0.026796651,0.091428571,0.155507559,0
1.78155E-3,4.170487157,0.029113829,0.085714286,0.157667387,0
1.78372E-3,4.348859412,0.029148366,0.082857143,0.157667387,0
1.78738E-3,4.527597836,0.029206455,0.08,0.157667387,0
2.06635E-3,4.825507356,0.033611621,0.074285714,0.159827214,0
2.32894E-3,5.006210596,0.037721919,0.071428571,0.172786177,0
2.69044E-3,5.47531306,0.04332339,0.068571429,0.179265659,0
2.81396E-3,5.596314242,0.045222428,0.065714286,0.179265659,0
2.98572E-3,5.76458002,0.047850758,0.065714286,0.183585313,0
3.10455E-3,6.085398202,0.049660508,0.062857143,0.18574514,0
3.60975E-3,6.270923561,0.057278836,0.06,0.190064795,0
4.23541E-3,6.500687769,0.066546128,0.06,0.198704104,0
5.00632E-3,6.82338116,0.077717133,0.057142857,0.20950324,0
5.59646E-3,7.07167382,0.086089707,0.057142857,0.218142549,0
5.99641E-3,7.54156561,0.091678028,0.054285714,0.222462203,0
6.25419E-3,8.308805451,0.095243857,0.051428571,0.228941685,0
7.38279E-3,8.631770869,0.110531273,0.048571429,0.228941685,0
7.86507E-3,8.769783111,0.116907595,0.048571429,0.231101512,0
8.76886E-3,9.028418815,0.128613933,0.048571429,0.241900648,0
9.61366E-3,9.270171904,0.139278934,0.048571429,0.246220302,0
1.082E-2,9.934874456,0.154063479,0.045714286,0.24838013,0
1.09549E-2,10.00921751,0.155685524,0.045714286,0.250539957,0
1.17453E-2,10.444700443,0.165063503,0.045714286,0.254859611,0
1.32047E-2,11.463570756,0.181844055,0.042857143,0.254859611,0
1.36829E-2,11.797401845,0.187196427,0.042857143,0.259179266,0
1.42671E-2,12.178690165,0.193640856,0.04,0.26349892,0
1.46734E-2,12.443062698,0.198063837,0.04,0.265658747,0
1.52224E-2,12.800199826,0.203962301,0.04,0.267818575,0
1.60957E-2,13.368362481,0.2131693,0.04,0.272138229,0
1.66412E-2,13.839756745,0.218813561,0.037142857,0.274298056,0
1.79389E-2,15.0256414,0.231919334,0.037142857,0.278617711,0
1.81892E-2,15.254404287,0.234397068,0.037142857,0.280777538,0
1.9864E-2,16.418235761,0.250570882,0.034285714,0.282937365,0
2.09203E-2,17.15233596,0.260425863,0.034285714,0.285097192,0
2.12466E-2,17.379061806,0.263417386,0.034285714,0.287257019,0
2.15419E-2,17.550000057,0.266104455,0.031428571,0.287257019,0
2.20447E-2,17.841030391,0.270634488,0.031428571,0.289416847,0
2.25628E-2,18.140944508,0.275244662,0.031428571,0.293736501,0
2.3745E-2,18.82522517,0.285548105,0.031428571,0.298056156,0
2.40728E-2,19.014978062,0.288353599,0.031428571,0.300215983,0
2.4541E-2,19.285977919,0.292322338,0.031428571,0.304535637,0
2.55448E-2,19.866988542,0.300683698,0.031428571,0.306695464,0
2.69087E-2,22.638309431,0.311733511,0.028571429,0.311015119,0
2.70906E-2,22.773976946,0.313180566,0.025714286,0.311015119,0
2.938E-2,24.481801732,0.330889552,0.025714286,0.313174946,0
3.00095E-2,24.951434105,0.335600358,0.025714286,0.315334773,0
3.03594E-2,25.212405086,0.338189555,0.025714286,0.3174946,0
3.07495E-2,25.503466128,0.341053587,0.025714286,0.321814255,0
3.17371E-2,26.429206738,0.348193029,0.022857143,0.323974082,0
3.3148E-2,27.884206967,0.358129122,0.022857143,0.326133909,0
3.33727E-2,28.115868912,0.359683237,0.022857143,0.330453564,0
3.36405E-2,28.392006271,0.361525914,0.022857143,0.332613391,0
3.42589E-2,29.029706152,0.365741056,0.022857143,0.334773218,0
3.59396E-2,29.975472779,0.376920798,0.02,0.336933045,0
3.78616E-2,30.967235984,0.389232175,0.02,0.339092873,0
3.79563E-2,31.016140693,0.389826685,0.02,0.3412527,0
3.89902E-2,31.549644728,0.396237837,0.02,0.343412527,0
3.96098E-2,31.869346561,0.400015561,0.02,0.345572354,0
4.00337E-2,32.088063399,0.402572889,0.02,0.347732181,0
4.12223E-2,32.701370898,0.409629033,0.02,0.35637149,0
4.26049E-2,33.414819069,0.417630422,0.02,0.358531317,0
4.28657E-2,33.522187212,0.419115333,0.017142857,0.360691145,0
4.34959E-2,33.753491938,0.422672634,0.017142857,0.362850972,0
4.42223E-2,34.020107383,0.426719313,0.017142857,0.365010799,0
4.49227E-2,34.277177944,0.430567762,0.017142857,0.369330454,0
4.56317E-2,34.537440495,0.434411716,0.017142857,0.371490281,0
4.73908E-2,35.183090034,0.443727277,0.017142857,0.373650108,0
5.25042E-2,37.059869706,0.469143008,0.017142857,0.377969762,0
5.32799E-2,37.344600749,0.472797389,0.017142857,0.38012959,0
5.65267E-2,38.536282069,0.487561373,0.017142857,0.382289417,0
5.75283E-2,38.903917673,0.491950613,0.017142857,0.384449244,0
5.86671E-2,39.321883137,0.496850292,0.017142857,0.386609071,0
6.38806E-2,45.709941286,0.518126579,0.014285714,0.386609071,0
6.57865E-2,52.288587567,0.525462147,0.011428571,0.386609071,0
7.44867E-2,58.331889279,0.556296151,0.008571429,0.386609071,0
7.68502E-2,59.973609695,0.563992382,0.008571429,0.390928726,0
7.94417E-2,60.492023402,0.572129879,0.005714286,0.393088553,0
