species,X,Y,elev,ndvi,slope,canopy_h,bio1,bio2,dist_patrol,dist_rd,dist_vlg,dist_water
X_allData_RUN2,95.382,25.264,208.20932873779,0.756186156728484,12.4847848918075,27.5128614065044,23.692957348939,23.692957348939,9998.60038521011,5788.88079803537,10281.3619490271,125.730729859773
X_allData_RUN2,95.352,25.239,250.408795780826,0.725018188673311,2.62032309198546,30.1622763777429,23.6937589120483,23.6937589120483,7312.74011223081,8929.79349368495,10016.4849527564,1692.74535929352
X_allData_RUN2,95.443,25.327,258.928113076197,0.704326592914233,7.16022604051773,29.5606400054837,23.6343280154933,23.6343280154933,6072.75598514207,16.8462768435711,9599.18361987708,1086.89568385273
X_allData_RUN2,95.482,25.296,244.367056527979,0.72177955393457,5.54930624980612,31.0916423524392,23.5951372576395,23.5951372576395,5024.19548379571,71.71444652187,14773.551150934,1582.05395224834
X_allData_RUN2,95.5,25.29,293.532308968194,0.715085933093998,3.88858576386748,30.4953555673747,23.4966395407869,23.4966395407869,4007.16036413356,37.2039850574636,16640.143350346,1946.06720704818
