background,x,y,bio3,bio4,bio7,bio11,bio12
background,142.5,-34.999992177,48.5278091430664,5002.49853515625,280.333343505859,99.4167251586914,348.749450683594
background,142.5,-37.999992177,49.9230728149414,3782.88671875,221.346389770508,86.4231414794922,701.614318847656
background,142.5,-4.999992177,88.2777709960938,361.945098876953,107.610931396484,226.527618408203,3452.53442382812
background,142.5,-40.999992177,48,2462,136,106,944
background,142.5,43.000007823,23.0714149475098,9546.3916015625,358.642730712891,-67.4998397827148,1222.14379882812
background,145.5,-13.999992177,60.6250267028809,1963.37756347656,151.12548828125,228.625030517578,1350.05651855469
background,145.5,-22.999992177,50.8888854980469,4975.11181640625,287.638946533203,156.972351074219,523.943481445312
background,145.5,-37.999992177,47.2856979370117,4051.64770507812,223.000259399414,77.3216705322266,925.996276855469
background,145.5,-40.999992177,49.1250152587891,2865.5244140625,167.218460083008,65.1880416870117,1505.21704101562
background,145.5,19.000007823,57.9999504089355,1261.00354003906,84.5000991821289,231.50080871582,1759.99365234375
background,148.5,-10.999992177,71.5454788208008,997.180541992188,111.636375427246,228.818496704102,2049.17431640625
background,148.5,-19.999992177,51.8333511352539,3455.64135742188,209.583572387695,178.583236694336,1085.939453125
background,148.5,-31.999992177,46.3055458068848,5595.75439453125,293.000122070312,95.6668930053711,612.081359863281
background,148.5,-37.999992177,48.6000022888184,3899.46337890625,218.900756835938,72.3993911743164,914.451843261719
background,148.5,-4.999992177,83.0833358764648,415.916412353516,91.5001754760742,241.58283996582,3175.41967773438
background,148.5,-40.999992177,50.2856674194336,3042.11254882812,180.428787231445,79.2854156494141,806.358215332031
background,148.5,76.000007823,17.7692394256592,14073.9189453125,461.615234375,-323.923004150391,113.538505554199
background,151.5,-10.999992177,71,860.537048339844,92.6429214477539,249.571151733398,2926.70288085938
background,151.5,-22.999992177,50.3077583312988,3661.00537109375,209.538925170898,167.307601928711,920.151245117188
background,151.5,-25.999992177,51.3428535461426,4407.77978515625,254.91471862793,134.628463745117,848.738586425781
background,151.5,-28.999992177,49.9444351196289,4863.6201171875,270.194854736328,103.444442749023,867.856323242188
background,151.5,-34.999992177,47.6666641235352,3879.4375,210.584609985352,104.082237243652,1159.41076660156
background,151.5,-37.999992177,44.4999465942383,3014.99658203125,157.999694824219,111.999893188477,813.999694824219
background,151.5,76.000007823,17.5,14508.2470703125,474.249908447266,-331,110.000076293945
background,154.5,-4.999992177,86.75,306.452209472656,76.5000610351562,260.49951171875,2998.75268554688
background,154.5,-7.999992177,82.4999618530273,481.999755859375,81.900032043457,260.399932861328,4019.80200195312
background,154.5,4.000007823,87,137.999374389648,72,272,3742.00048828125
background,16.5,-10.999992177,65.333366394043,1194.80493164062,198.666412353516,185.722244262695,1237.94384765625
background,16.5,-16.999992177,59,3140.33203125,278.333282470703,178.500015258789,610.361267089844
background,16.5,13.000007823,57.1666641235352,2928.39013671875,270.138916015625,253.472152709961,395.749237060547
background,16.5,16.000007823,54.8610992431641,3976.6142578125,281.250091552734,229.166564941406,93.4443130493164
background,16.5,22.000007823,46.4722137451172,6340.25146484375,332.888946533203,133.444549560547,15.47216796875
background,16.5,37.000007823,34.4284706115723,5310.00537109375,224.999954223633,108.713584899902,687.856750488281
background,16.5,43.000007823,31.2727184295654,6354.31689453125,262.681701660156,43.9543685913086,972.635925292969
background,16.5,46.000007823,31.4166469573975,7282.05224609375,301.305419921875,0.694262802600861,910.22412109375
background,16.5,7.000007823,64.6944274902344,1321.91760253906,204.333206176758,239.638885498047,1314.55517578125
background,16.5,79.000007823,16.7931041717529,7149.0703125,247.724166870117,-162.206939697266,290.517425537109
background,160.5,-7.999992177,85.0454864501953,387.772857666016,85.3181457519531,256.409118652344,2940.86474609375
background,163.5,4.000007823,88.5000534057617,113.999465942383,66.4999465942383,269.499938964844,5431.001953125
background,169.5,-52.999992177,57,1690.99938964844,104.999893188477,44.0002174377441,1393.99755859375
background,172.5,-37.999992177,45,3033,172,96,1515
background,172.5,1.000007823,91.9999618530273,126.332260131836,58.0000381469727,279,1831.99719238281
background,172.5,4.000007823,91,104,57,276,3168
background,172.5,7.000007823,92,129.5,54.5,272.5,3264.50146484375
background,175.5,-4.999992177,91,133.49983215332,62,281.5,2868.00048828125
background,178.5,-19.999992177,59.999942779541,1444.00061035156,105.000053405762,223.500137329102,2039.99401855469
background,178.5,-37.999992177,48.5416488647461,3476.001953125,198.333389282227,86.2498092651367,1765.74914550781
background,178.5,52.000007823,26.5999393463135,3639.201171875,144.000015258789,2.19961333274841,1158.80017089844
background,19.5,-13.999992177,63.8333358764648,2331.83203125,256.499969482422,170.555557250977,1023.22308349609
background,19.5,16.000007823,57.277759552002,3503.69897460938,263.027862548828,238.694381713867,94.2773590087891
background,19.5,31.000007823,48.571418762207,5049.14013671875,274.809387207031,131.142852783203,139.381240844727
background,19.5,40.000007823,34.294116973877,6058.22900390625,267.293853759766,58.4707069396973,1024.58923339844
background,19.5,46.000007823,31.0555515289307,7656.4443359375,310.777770996094,7.3333044052124,614.166931152344
background,19.5,73.000007823,24.0000629425049,4736.99658203125,176.999877929688,-79,420
background,19.5,79.000007823,18.413782119751,6623.17431640625,232.103500366211,-146.931121826172,273.137939453125
background,19.5,82.000007823,18,6761.50146484375,234.500030517578,-148.000213623047,234.500442504883
background,22.5,-1.999992177,87.3333358764648,441.138916015625,118.888847351074,240.08332824707,1901.33422851562
background,22.5,-4.999992177,81.7222442626953,404.027435302734,133.916580200195,242.416656494141,1664.33374023438
background,22.5,-7.999992177,74.8611297607422,496.610107421875,171.55549621582,226.666748046875,1504.47253417969
background,22.5,16.000007823,60.25,3270.52709960938,268.249877929688,212.361236572266,143.916305541992
background,22.5,19.000007823,54.583324432373,4441.05712890625,286.527770996094,185.055603027344,19.5276775360107
background,22.5,22.000007823,47.6666679382324,5813.4453125,321.916687011719,154.972198486328,1.16665303707123
background,22.5,25.000007823,45.4166717529297,6406.77734375,341.499969482422,139.111114501953,0.305559635162354
background,22.5,4.000007823,76.7777557373047,596.389770507812,147.583450317383,240.583312988281,1677.97180175781
background,22.5,52.000007823,26.027774810791,8246.916015625,315.166656494141,-38.6111068725586,551.527770996094
background,25.5,-13.999992177,56.6388969421387,2649.470703125,263.083374023438,166.472290039062,1039.80615234375
background,25.5,-34.999992177,56.8889122009277,2503.56787109375,175.33415222168,139.443969726562,615.668151855469
background,25.5,-4.999992177,79.5000228881836,393.1943359375,140.805450439453,244.249969482422,1413.91882324219
background,25.5,16.000007823,57.7777671813965,3975.08325195312,292.472229003906,194.222213745117,127.416496276855
background,25.5,25.000007823,47.1666564941406,6543.5,346.611114501953,127.722259521484,0.8055419921875
background,25.5,34.000007823,30.8333644866943,5117.0009765625,200.750045776367,107.499931335449,734.583374023438
background,25.5,40.000007823,32.7916488647461,6531.2509765625,274.375,58.5833930969238,612.2490234375
background,25.5,46.000007823,30.8055629730225,7858.998046875,320.5,-29.4721908569336,653.5556640625
background,25.5,49.000007823,27.4166698455811,8081.44140625,312.166534423828,-35.1388816833496,672.472534179688
background,25.5,55.000007823,25.2777881622314,8295.8037109375,311.527709960938,-48.9999504089355,644.1943359375
background,28.5,-16.999992177,54.6388778686523,2916.91748046875,249.194519042969,179.416625976562,752.083557128906
background,28.5,-22.999992177,56.3333168029785,3972.25317382812,263.472442626953,144.527816772461,472.720703125
background,28.5,-25.999992177,56.1666641235352,4165.97412109375,270.861206054688,108.861267089844,667.860534667969
background,28.5,-28.999992177,53.7777709960938,4212.505859375,266.139221191406,78.4720840454102,755.388244628906
background,28.5,-31.999992177,56.5185165405273,3074.27221679688,208.556365966797,120.55509185791,779.553344726562
background,28.5,10.000007823,64.3333129882812,1684.28063964844,222.083480834961,259.138824462891,720.943603515625
background,28.5,31.000007823,45.3499946594238,4972.24755859375,253.999847412109,129.500045776367,68.7001419067383
background,28.5,34.000007823,30,5129.99951171875,200.999938964844,123.999870300293,686.999816894531
background,28.5,46.000007823,26.6111335754395,8377.4599609375,319.597381591797,-7.86119556427002,487.333801269531
background,28.5,79.000007823,21.9999866485596,5775.6005859375,210.200012207031,-115.199974060059,350.399932861328
background,31.5,-10.999992177,56.9166793823242,2119.60791015625,210.305480957031,180.555465698242,1137.97412109375
background,31.5,-16.999992177,57.8611030578613,2861.00146484375,232.472366333008,162.777893066406,778.026977539062
background,31.5,-22.999992177,59.1388778686523,3204.11279296875,229.833358764648,181.11100769043,553.888549804688
background,31.5,10.000007823,66.4444427490234,1496.63891601562,200.61116027832,261.555541992188,735.305541992188
background,31.5,19.000007823,52.666675567627,5369.80859375,316.083435058594,202.972137451172,21.1665954589844
background,31.5,37.000007823,36.4106979370117,6942.19873046875,306.517944335938,36.9818229675293,665.4814453125
background,31.5,49.000007823,24.1666641235352,9223.1923828125,338.833251953125,-38.2222518920898,554.750305175781
background,31.5,52.000007823,23.9166660308838,9243.6376953125,341.138854980469,-53.0555419921875,600.361206054688
background,31.5,58.000007823,23.5833263397217,9236.2763671875,346.222137451172,-78.0277328491211,628.666564941406
background,31.5,7.000007823,70.6944351196289,1185.05493164062,179.77783203125,259.25,883.361145019531
background,31.5,79.000007823,21.25,5936.2490234375,213.999984741211,-123.499984741211,323.500061035156
background,34.5,-10.999992177,57.9444465637207,2015.44592285156,174.861328125,188.555374145508,1220.6943359375
background,34.5,-16.999992177,59.8888626098633,2528.75,210.416625976562,206.222015380859,991.055297851562
background,34.5,-4.999992177,69.0555419921875,1290.66442871094,170.472183227539,201.055633544922,717.029296875
background,34.5,13.000007823,65.1666259765625,1995.19848632812,243.972366333008,259.083282470703,615.442077636719
background,34.5,28.000007823,43.5666732788086,5453.5,267.750030517578,132.383239746094,16.7333297729492
background,34.5,31.000007823,43.6896591186523,5413.85595703125,262.86181640625,115.724624633789,179.585800170898
background,34.5,34.000007823,39.909122467041,5728.98486328125,261.09033203125,108.909896850586,609.182189941406
background,34.5,79.000007823,21,6077.9990234375,217.999938964844,-133.999862670898,325
background,37.5,-1.999992177,74.194465637207,1292.47082519531,169.194488525391,196.805191040039,772.749938964844
background,37.5,-16.999992177,60.9655265808105,2303.41357421875,183.069244384766,211.275787353516,1359.31018066406
background,37.5,-19.999992177,57.0002708435059,2269.99633789062,154.000411987305,219.000030517578,1142.99682617188
background,37.5,16.000007823,63.5555419921875,2446.1689453125,231.722412109375,230.889053344727,329.943176269531
background,37.5,19.000007823,52.1154098510742,3930.84692382812,231.192489624023,221.461212158203,95.6921920776367
background,37.5,22.000007823,52.25,3931.25268554688,226.916778564453,201.083145141602,36.9999237060547
background,37.5,34.000007823,40.527774810791,7243.65966796875,333.638549804688,70.9444808959961,236.835525512695
background,37.5,49.000007823,22.7499942779541,9996.693359375,357.611083984375,-50.4999656677246,528.027770996094
background,4.5,10.000007823,61.0555458068848,1783.19555664062,204.638961791992,250.638870239258,1109.77722167969
background,4.5,16.000007823,52.8333282470703,3849.30712890625,275.083374023438,234.694458007812,234.999710083008
background,4.5,46.000007823,34.7500076293945,6078.69189453125,262.527679443359,18.9722442626953,836.83251953125
background,4.5,49.000007823,35.0555610656738,5772.5263671875,242.722183227539,21.1945095062256,775.915893554688
background,4.5,52.000007823,31.879976272583,5386.318359375,215.079879760742,27.9200572967529,783.639587402344
background,4.5,7.000007823,70.71875,1217.43798828125,129.937576293945,247.124984741211,1542.15417480469
background,40.5,-22.999992177,56,2181,147,216,533
background,40.5,-7.999992177,66.8889236450195,1259.5,114.833480834961,244.777618408203,1186.27648925781
background,40.5,31.000007823,37.5555610656738,8426.5810546875,364.777679443359,94.3332595825195,89.8889770507812
background,43.5,-22.999992177,64.5999755859375,2690.9990234375,219.949737548828,201.700149536133,612.798278808594
background,43.5,13.000007823,53.8846969604492,2996.49780273438,192.134628295898,231.711563110352,188.750534057617
background,43.5,19.000007823,52.0833435058594,4943.7724609375,276.166473388672,169.500183105469,147.028228759766
background,43.5,28.000007823,40.8611068725586,8005.859375,360.305511474609,119.249931335449,170.61083984375
background,43.5,34.000007823,37.5277786254883,8949.361328125,392.555511474609,102.083229064941,167.971984863281
background,43.5,49.000007823,21.944450378418,11235.830078125,401.638793945312,-64.9722290039062,401.139282226562
background,43.5,52.000007823,21.8055572509766,11325.498046875,404.027709960938,-92.2777252197266,502.833465576172
background,43.5,70.000007823,27,6508,279,-88,413
background,46.5,1.000007823,73.3334045410156,930.334838867188,115.000389099121,260.999908447266,474.667724609375
background,46.5,16.000007823,55.3889236450195,3625.3076171875,232.472381591797,177.277740478516,78.6947021484375
background,46.5,22.000007823,43.3055610656738,6880.890625,326.194549560547,168.638809204102,64.5278854370117
background,46.5,25.000007823,41.5833396911621,7354.41845703125,343.472320556641,147.166610717773,130.361450195312
background,46.5,28.000007823,38.6666831970215,8281.2236328125,362.222351074219,133.861038208008,172.055862426758
background,46.5,31.000007823,38.8611106872559,8570.333984375,379.888946533203,124.027717590332,127.027557373047
background,46.5,34.000007823,38.0277671813965,8682.61328125,396.861114501953,58.0556945800781,406.000183105469
background,46.5,46.000007823,24.4722175598145,10789.16796875,397.333343505859,-37.3055953979492,256.833679199219
background,46.5,79.000007823,22,7459.998046875,276.749938964844,-187.749816894531,265.999694824219
background,46.5,82.000007823,22,7503.49853515625,277.249969482422,-185.749969482422,247.750030517578
background,49.5,13.000007823,55.9999694824219,2329.38037109375,163.375289916992,230.124801635742,38.7500076293945
background,49.5,4.000007823,67.1667022705078,1069.99951171875,124.66690826416,252.666717529297,193.166610717773
background,49.5,70.000007823,22.5555553436279,8720.1083984375,349.333251953125,-133.777725219727,387.333374023438
background,52.5,13.000007823,59.5000495910645,1687.75085449219,143.250091552734,244.499618530273,63.750129699707
background,52.5,19.000007823,47.8610954284668,4652.80712890625,264.861114501953,200.527755737305,44.9445457458496
background,52.5,25.000007823,40.4999809265137,6059.4755859375,276.973724365234,187.526290893555,67.1841583251953
background,52.5,37.000007823,33.6666488647461,8027.99755859375,338.208221435547,39.2915496826172,390.209899902344
background,52.5,52.000007823,22.0555553436279,12763.470703125,458.083282470703,-119.333305358887,407.583648681641
background,52.5,55.000007823,20.7499961853027,12003.1650390625,431.444366455078,-124.249946594238,552.888854980469
background,52.5,73.000007823,24.3571548461914,7936.28076171875,312.285552978516,-155.785491943359,361.285308837891
background,55.5,-19.999992177,51.5000343322754,2137.5,119.999946594238,164.000503540039,1506.00012207031
background,55.5,13.000007823,54,1921.99926757812,135.499923706055,242.500473022461,86.9994125366211
background,55.5,16.000007823,51.666633605957,3346.34448242188,220.333908081055,183.666580200195,70.999641418457
background,55.5,28.000007823,40.685718536377,6677.4619140625,312.543151855469,118.399604797363,167.22900390625
background,55.5,73.000007823,22.7931175231934,8812.25390625,337.810180664062,-183.741271972656,364.258605957031
background,55.5,82.000007823,20.8999919891357,9301.2978515625,326.899932861328,-241.799957275391,241.200012207031
background,58.5,19.000007823,49.9999923706055,2967.20629882812,187.10026550293,223.599945068359,41.2999954223633
background,58.5,28.000007823,39.1388702392578,6959.666015625,322.638793945312,132.583297729492,113.500114440918
background,58.5,49.000007823,23.4166698455811,13769.275390625,502.416595458984,-132.583282470703,252.111389160156
background,58.5,52.000007823,23.7777805328369,13414.9130859375,489.277679443359,-155.249908447266,363.778137207031
background,61.5,28.000007823,42.4999885559082,7510.609375,362.194396972656,112.83324432373,106.333389282227
background,61.5,31.000007823,40.4166603088379,8601.634765625,399.083221435547,91.944221496582,71.6391754150391
background,61.5,37.000007823,35.3333282470703,9163.4169921875,398.083343505859,35.138858795166,206.471908569336
background,61.5,76.000007823,20,10094.625,362.562561035156,-238.875091552734,295.875366210938
background,61.5,79.000007823,20,9867.0029296875,343.333435058594,-251.666793823242,224.667098999023
background,64.5,-19.999992177,53,1776,106,221,1065
background,64.5,31.000007823,41.8611030578613,8768.029296875,413.583343505859,83.1666641235352,118.99959564209
background,64.5,43.000007823,26.055549621582,11838.6142578125,455.861175537109,-32.4722900390625,135.860870361328
background,64.5,46.000007823,23.2499847412109,13124.947265625,479.055603027344,-85.6111526489258,144.722152709961
background,67.5,37.000007823,34.1666679382324,8760.416015625,388.027740478516,21.4999618530273,296.249664306641
background,67.5,40.000007823,32.1666679382324,8944.865234375,382.861236572266,2.02790212631226,429.470733642578
background,7.5,19.000007823,49.6111030578613,5295.583984375,306.944458007812,191.389068603516,51.2776565551758
background,7.5,22.000007823,45.8055648803711,6012.138671875,316.611114501953,163.916549682617,18.8889942169189
background,7.5,28.000007823,41.4722175598145,7990.890625,393.02783203125,129.999984741211,21.8333415985107
background,7.5,4.000007823,76.8888931274414,800.611755371094,104.611122131348,249.83332824707,2860.71948242188
background,7.5,40.000007823,35.0000038146973,5289.8486328125,229.142517089844,92.571891784668,654.426452636719
background,7.5,52.000007823,32.3055610656738,5745.9697265625,230.472122192383,15.5833625793457,817.167114257812
background,70.5,25.000007823,45.1666641235352,5477.642578125,335.083404541016,189.249923706055,272.471374511719
background,70.5,37.000007823,28.9444961547852,8476.0322265625,361.833648681641,-69.748779296875,731.052062988281
background,70.5,46.000007823,26.2777729034424,12548.4755859375,477.139007568359,-91.7778091430664,162.499923706055
background,73.5,-52.999992177,47,2256.00170898438,117,9.99888801574707,815.002990722656
background,73.5,28.000007823,40.9999961853027,6917.1142578125,352.083435058594,159.305557250977,259.387725830078
background,76.5,37.000007823,26.7777671813965,10270.470703125,415.916534423828,-152.36116027832,67.1670532226562
background,76.5,7.000007823,64,1155.99560546875,106.999809265137,260.999755859375,1012.01263427734
background,79.5,10.000007823,58.1600189208984,1911.83923339844,136.320205688477,256.440002441406,1033.47607421875
background,79.5,19.000007823,42.5277938842773,3918.2509765625,274.472290039062,222.000045776367,1181.72082519531
background,79.5,37.000007823,30.4166584014893,10458.97265625,431.861114501953,-88.527946472168,39.3611679077148
background,79.5,7.000007823,67.4998931884766,921.287780761719,114.714408874512,249.714294433594,2046.00122070312
background,82.5,16.000007823,44.6000175476074,2878.30151367188,185.350357055664,239.249954223633,1132.74938964844
background,82.5,22.000007823,39.1666603088379,4690.97412109375,296.916748046875,196.194396972656,1312.69396972656
background,82.5,28.000007823,42.4166450500488,5232.52978515625,274.333404541016,107.027755737305,1256.66381835938
background,82.5,31.000007823,41.4444389343262,6390.0595703125,297.027862548828,-101.69457244873,435.889526367188
background,82.5,46.000007823,24.8055591583252,12715.1357421875,478.472198486328,-140.861068725586,314.361694335938
background,85.5,22.000007823,40.7222175598145,4295.31103515625,269.805908203125,197.916687011719,1397.361328125
background,85.5,28.000007823,45.5555458068848,5168.3330078125,268.277740478516,35.555305480957,1044.08239746094
background,85.5,34.000007823,37.5555572509766,8323.8359375,372.111175537109,-161.19450378418,130.166442871094
background,85.5,40.000007823,31.166654586792,11923.611328125,482.027770996094,-51.8333473205566,28.4444522857666
background,85.5,43.000007823,24.9999694824219,11611.9775390625,430.166687011719,-143.222610473633,207.389236450195
background,85.5,76.000007823,17,12498.5966796875,416.799865722656,-272.399963378906,242.400039672852
background,88.5,25.000007823,42.8055458068848,4222.671875,247.166870117188,188.972137451172,1723.02478027344
background,88.5,28.000007823,45.0277442932129,5642.03173828125,289.555603027344,-5.97334861755371,1034.43872070312
background,88.5,31.000007823,39.9166679382324,7304.3896484375,342.555572509766,-112.583343505859,242.666397094727
background,88.5,34.000007823,37.6944427490234,8201.6123046875,367.027801513672,-160.694595336914,184.082977294922
background,88.5,37.000007823,36.0555305480957,9022.83984375,394.472442626953,-176.305404663086,111.777503967285
background,91.5,22.000007823,43.9629592895508,2990.11401367188,192.11116027832,206.40739440918,2863.775390625
background,91.5,31.000007823,40.8610992431641,7354.39111328125,353.055511474609,-113.361213684082,330.027221679688
background,91.5,43.000007823,28.1111106872559,12685.9462890625,496.777801513672,-90.7501068115234,69.2779235839844
background,94.5,13.000007823,58,740.66552734375,89.3334197998047,259.833282470703,2630.17504882812
background,94.5,16.000007823,52.1538429260254,1504.92333984375,163.922927856445,245.692306518555,2654.08422851562
background,94.5,22.000007823,45.2222213745117,3178.99755859375,221.333099365234,191.138885498047,1452.53967285156
background,94.5,28.000007823,44.166675567627,4781.1162109375,247.30583190918,91.8050384521484,1924.71533203125
background,94.5,31.000007823,41.1388778686523,6702.06201171875,327.583587646484,-88.0285186767578,523.608642578125
background,94.5,34.000007823,37.8333320617676,7978.25146484375,364.972290039062,-143.500045776367,374.19384765625
background,94.5,7.000007823,64.2000503540039,552.699523925781,77.4999465942383,263.200103759766,2295.201171875
background,94.5,82.000007823,17.8750114440918,12082.125,396.5,-321.624847412109,162.99967956543
background,97.5,16.000007823,53.2000045776367,1520.83752441406,192.31982421875,241.040161132812,2880.0546875
background,97.5,22.000007823,47.8888549804688,3396.11376953125,243.166748046875,162.361526489258,1487.49731445312
background,97.5,31.000007823,43.6388854980469,6318.5576171875,320.055603027344,-71.4723663330078,536.250122070312
background,97.5,37.000007823,34.4999923706055,8962.6416015625,394.527893066406,-133.999923706055,246.38818359375
background,97.5,4.000007823,85.9999618530273,400.457733154297,107.374931335449,231.167129516602,2326.46411132812
