Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.93903E-3,7.216738087,0.140212946,0.114285714,0.123110151,0
5.01724E-3,7.36785098,0.142117783,0.114285714,0.125269978,0
5.10604E-3,7.624927444,0.144270303,0.111428571,0.125269978,0
5.15458E-3,7.765445577,0.145442312,0.111428571,0.129589633,0
5.26612E-3,8.08880637,0.148123307,0.108571429,0.13174946,0
5.38224E-3,8.425750826,0.150896651,0.108571429,0.136069114,0
5.50777E-3,8.51553638,0.153874381,0.105714286,0.138228942,0
5.84901E-3,8.759616726,0.161864721,0.105714286,0.142548596,0
6.19495E-3,9.007060304,0.169812577,0.105714286,0.149028078,0
6.37824E-3,9.299025771,0.1739628,0.102857143,0.151187905,0
6.57917E-3,9.709369671,0.178465017,0.102857143,0.155507559,0
6.68793E-3,10.378163164,0.180881621,0.1,0.155507559,0
6.79593E-3,11.057756332,0.183267195,0.097142857,0.155507559,0
7.39608E-3,11.56701811,0.196274878,0.094285714,0.161987041,0
7.61177E-3,11.750047281,0.200849212,0.094285714,0.166306695,0
7.95245E-3,12.03281529,0.207969089,0.091428571,0.17062635,0
8.33866E-3,12.350724368,0.215888659,0.091428571,0.179265659,0
8.70203E-3,12.649828049,0.223196506,0.091428571,0.183585313,0
8.77777E-3,13.58282354,0.224702595,0.088571429,0.18574514,0
8.85363E-3,13.892354235,0.226205342,0.085714286,0.18574514,0
8.89162E-3,14.047359092,0.226955691,0.085714286,0.187904968,0
8.99831E-3,14.482654494,0.229055113,0.085714286,0.192224622,0
9.04566E-3,14.566525928,0.22998315,0.082857143,0.192224622,0
9.42891E-3,15.245438647,0.237413869,0.082857143,0.194384449,0
9.53666E-3,15.436320915,0.239477321,0.082857143,0.196544276,0
9.55E-3,16.391320879,0.239731911,0.08,0.196544276,0
9.70019E-3,17.319357168,0.242587507,0.077142857,0.196544276,0
1.01621E-2,18.310209002,0.251237069,0.074285714,0.198704104,0
1.03468E-2,18.740469885,0.254640733,0.071428571,0.200863931,0
1.0456E-2,19.000914243,0.256638162,0.071428571,0.203023758,0
1.05771E-2,19.289786653,0.258841129,0.071428571,0.207343413,0
1.06559E-2,19.503596724,0.260267032,0.068571429,0.20950324,0
1.07595E-2,19.952770774,0.262135643,0.068571429,0.213822894,0
1.0894E-2,20.535326352,0.26454512,0.068571429,0.215982721,0
1.12198E-2,20.860697733,0.270317773,0.065714286,0.218142549,0
1.16218E-2,21.262233848,0.277317997,0.065714286,0.222462203,0
1.20975E-2,21.737313761,0.285428836,0.065714286,0.235421166,0
1.24466E-2,22.051636014,0.29126524,0.062857143,0.237580994,0
1.26814E-2,22.262519119,0.295138473,0.062857143,0.239740821,0
1.31785E-2,22.70900641,0.303200883,0.062857143,0.241900648,0
1.34732E-2,22.973664064,0.307893439,0.062857143,0.244060475,0
1.36231E-2,23.108252589,0.310255622,0.062857143,0.246220302,0
1.39603E-2,23.443635049,0.315512958,0.06,0.246220302,0
1.41346E-2,23.616924186,0.318198096,0.06,0.24838013,0
1.4271E-2,23.752555499,0.32028507,0.06,0.250539957,0
1.46154E-2,24.095008827,0.325498018,0.06,0.254859611,0
1.49727E-2,24.450417806,0.330824296,0.06,0.257019438,0
1.50367E-2,24.513971999,0.331767886,0.06,0.259179266,0
1.5221E-2,26.144969142,0.334474883,0.057142857,0.261339093,0
1.54185E-2,26.864895776,0.337350496,0.054285714,0.261339093,0
1.55124E-2,27.207326868,0.33870957,0.054285714,0.265658747,0
1.55389E-2,27.303776367,0.339091363,0.054285714,0.267818575,0
1.56503E-2,27.709999653,0.340694559,0.054285714,0.272138229,0
1.59141E-2,28.816230982,0.344458458,0.051428571,0.272138229,0
1.60326E-2,29.313255583,0.346135604,0.051428571,0.274298056,0
1.65654E-2,30.110118136,0.353572216,0.048571429,0.276457883,0
1.69836E-2,30.735438425,0.359290525,0.048571429,0.280777538,0
1.69986E-2,30.757952733,0.359494523,0.048571429,0.282937365,0
1.71815E-2,31.031403225,0.361961881,0.048571429,0.285097192,0
1.73731E-2,32.768712124,0.364527094,0.045714286,0.285097192,0
1.77841E-2,34.547117339,0.369959895,0.042857143,0.285097192,0
1.8148E-2,34.870460973,0.374694227,0.04,0.285097192,0
1.83003E-2,35.005733937,0.376653822,0.04,0.287257019,0
1.91716E-2,35.779813001,0.387635243,0.04,0.289416847,0
2.00397E-2,36.551086106,0.398198679,0.04,0.291576674,0
2.02935E-2,36.959987154,0.401218761,0.037142857,0.291576674,0
2.1366E-2,38.687686368,0.413651624,0.037142857,0.293736501,0
2.19186E-2,40.709068783,0.41985838,0.034285714,0.293736501,0
2.19665E-2,40.884339277,0.420390372,0.034285714,0.295896328,0
2.20454E-2,41.136713398,0.421264438,0.031428571,0.295896328,0
2.26587E-2,43.098028267,0.427968394,0.031428571,0.298056156,0
2.31307E-2,45.464967835,0.433022325,0.028571429,0.300215983,0
2.31725E-2,45.527075252,0.433465484,0.025714286,0.300215983,0
2.37097E-2,46.32558785,0.439102073,0.025714286,0.30237581,0
2.40445E-2,46.823218972,0.442558403,0.025714286,0.304535637,0
2.4794E-2,47.937313202,0.450144084,0.025714286,0.306695464,0
2.53682E-2,48.944169309,0.455816766,0.022857143,0.308855292,0
2.59447E-2,49.956578776,0.461396406,0.022857143,0.311015119,0
2.59874E-2,50.031517181,0.461804865,0.022857143,0.313174946,0
2.62885E-2,50.560164785,0.464668807,0.022857143,0.315334773,0
2.67737E-2,50.828933933,0.469221167,0.02,0.321814255,0
2.78431E-2,51.399195277,0.478985582,0.02,0.326133909,0
2.8249E-2,51.615660939,0.482598643,0.02,0.328293737,0
2.90703E-2,52.053645573,0.48975796,0.02,0.330453564,0
3.05412E-2,52.838035778,0.502096466,0.02,0.334773218,0
3.10869E-2,53.129010686,0.506523129,0.02,0.336933045,0
3.206E-2,53.647945293,0.514225477,0.02,0.339092873,0
3.2366E-2,53.811144738,0.516598329,0.02,0.3412527,0
3.24515E-2,54.127450292,0.517257042,0.017142857,0.3412527,0
3.26081E-2,54.706696151,0.518458693,0.017142857,0.343412527,0
3.30785E-2,56.44713832,0.522033531,0.017142857,0.345572354,0
3.32651E-2,57.137653485,0.523437174,0.017142857,0.347732181,0
3.36409E-2,57.274658129,0.526239033,0.014285714,0.347732181,0
3.42919E-2,57.511957438,0.531014835,0.014285714,0.352051836,0
3.70774E-2,58.527309014,0.550407014,0.014285714,0.35637149,0
3.80936E-2,58.897740608,0.557088545,0.014285714,0.365010799,0
3.89951E-2,59.22635339,0.562851718,0.014285714,0.367170626,0
3.99259E-2,59.565685531,0.568647573,0.014285714,0.369330454,0
4.17876E-2,60.244285521,0.579789106,0.014285714,0.373650108,0
4.19216E-2,60.293155193,0.580569292,0.014285714,0.375809935,0
4.30048E-2,60.688007342,0.586768268,0.014285714,0.38012959,0
4.38464E-2,60.994762634,0.591459131,0.014285714,0.382289417,0
4.49347E-2,61.39150449,0.5973704,0.014285714,0.384449244,0
4.58406E-2,61.721715051,0.602161498,0.014285714,0.390928726,0
4.64547E-2,61.978219384,0.605344863,0.011428571,0.390928726,0
4.88459E-2,62.977108973,0.617270843,0.011428571,0.393088553,0
4.99829E-2,63.452025069,0.62269175,0.011428571,0.39524838,0
5.13602E-2,64.027352311,0.629056571,0.011428571,0.397408207,0
5.19003E-2,64.252970637,0.631494345,0.011428571,0.399568035,0
5.26654E-2,64.572566885,0.634893203,0.011428571,0.403887689,0
5.3548E-2,64.941269919,0.638737236,0.011428571,0.408207343,0
5.40967E-2,65.170482523,0.64108643,0.011428571,0.410367171,0
5.74932E-2,66.589285256,0.654974145,0.011428571,0.412526998,0
5.8066E-2,66.828536973,0.65721081,0.011428571,0.414686825,0
5.86686E-2,67.080277752,0.659533134,0.011428571,0.419006479,0
5.93034E-2,67.345415243,0.661945262,0.011428571,0.423326134,0
6.02685E-2,67.748561814,0.665548151,0.011428571,0.425485961,0
6.12925E-2,73.29715611,0.669288133,0.008571429,0.425485961,0
6.14017E-2,73.888734166,0.669681952,0.008571429,0.427645788,0
6.42587E-2,75.592279734,0.67966361,0.005714286,0.427645788,0
6.51304E-2,76.11203701,0.682590037,0.005714286,0.429805616,0
6.61041E-2,76.692638174,0.685796453,0.005714286,0.431965443,0
6.65552E-2,76.961587816,0.687259896,0.005714286,0.43412527,0
6.90174E-2,78.429786615,0.695014471,0.005714286,0.436285097,0
7.186E-2,80.124698743,0.703501568,0.005714286,0.438444924,0
7.24682E-2,80.487352707,0.705256537,0.005714286,0.440604752,0
7.37743E-2,81.266162619,0.70895605,0.005714286,0.442764579,0
7.6845E-2,81.772713109,0.717298235,0.002857143,0.442764579,0
7.8592E-2,82.060902428,0.721834307,0.002857143,0.444924406,0
8.15619E-2,82.550821697,0.729220388,0.002857143,0.447084233,0
8.42786E-2,82.998978663,0.735641488,0.002857143,0.453563715,0
8.44827E-2,83.03264886,0.73611163,0.002857143,0.455723542,0
8.77058E-2,83.564344211,0.743320131,0.002857143,0.460043197,0
9.12054E-2,84.141647971,0.750713873,0.002857143,0.466522678,0
9.22937E-2,84.321171967,0.752927048,0.002857143,0.468682505,0
9.57895E-2,84.897858207,0.759777949,0.002857143,0.47300216,0
9.818E-2,85.292191451,0.764247891,0.002857143,0.475161987,0
1.01048E-1,85.765355566,0.769396655,0.002857143,0.481641469,0
1.02671E-1,86.033108371,0.7722118,0.002857143,0.485961123,0
1.06227E-1,86.61970395,0.77814527,0.002857143,0.48812095,0
1.07178E-1,86.776550744,0.779679776,0.002857143,0.492440605,0
1.18512E-1,88.646219686,0.796461467,0.002857143,0.496760259,0
1.19536E-1,88.815074559,0.797852059,0.002857143,0.498920086,0
1.23119E-1,89.406117711,0.802573387,0.002857143,0.503239741,0
1.43637E-1,92.790951289,0.825864978,0.002857143,0.507559395,0
1.52171E-1,94.198769053,0.834009861,0.002857143,0.51187905,0
1.56835E-1,94.9681243,0.838146999,0.002857143,0.514038877,0
1.59067E-1,95.336322718,0.840054847,0.002857143,0.516198704,0
1.65536E-1,96.403420145,0.845338418,0.002857143,0.518358531,0
1.81608E-1,99.054728904,0.85706949,0.002857143,0.520518359,0
1.85541E-1,99.70355842,0.859674222,0.002857143,0.522678186,0
1.87338E-1,100,0.860832954,0.002857143,0.524838013,0
1.99449E-1,100,0.868169404,0,0.524838013,0
2.10831E-1,100,0.874392097,0,0.52699784,0
2.16004E-1,100,0.877030324,0,0.529157667,0
2.49853E-1,100,0.891888962,0,0.531317495,0
2.58041E-1,100,0.894958967,0,0.533477322,0
2.61827E-1,100,0.896320615,0,0.535637149,0
2.62485E-1,100,0.896553393,0,0.537796976,0
2.64019E-1,100,0.897092699,0,0.539956803,0
2.78405E-1,100,0.901888388,0,0.542116631,0
3.037E-1,100,0.90931908,0,0.544276458,0
3.33213E-1,100,0.91668152,0,0.546436285,0
3.65031E-1,100,0.923387719,0,0.548596112,0
3.80095E-1,100,0.926199867,0,0.55075594,0
4.04476E-1,100,0.930338537,0,0.552915767,0
4.11547E-1,100,0.931453363,0,0.555075594,0
4.50974E-1,100,0.937068999,0,0.557235421,0
4.96002E-1,100,0.942453317,0,0.559395248,0
5.19793E-1,100,0.944942213,0,0.561555076,0
5.28124E-1,100,0.945763587,0,0.563714903,0
5.76044E-1,100,0.950050055,0,0.56587473,0
6.06511E-1,100,0.952439828,0,0.568034557,0
1E0,100,0.970604124,0,0.570194384,0
