Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.13406E-1,11.340587084,0.261668918,0.057142857,0.304347826,0
1.38658E-1,25.20639653,0.302320034,0.042857143,0.304347826,0
1.70447E-1,42.251127973,0.347542457,0.028571429,0.304347826,0
5.77489E-1,100,0.643457707,0.014285714,0.304347826,0
1E0,100,0.757582281,0,0.304347826,0
