Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.91627E-3,8.494664518,0.108863535,0.098571429,0.127429806,0
2.99035E-3,8.793699118,0.111320823,0.097142857,0.127429806,0
3.11855E-3,9.1055541,0.115541997,0.095714286,0.138228942,0
3.1599E-3,9.421543734,0.116894812,0.094285714,0.138228942,0
3.17137E-3,9.583655516,0.117269414,0.092857143,0.138228942,0
3.20047E-3,9.794058079,0.118218263,0.091428571,0.140388769,0
3.29191E-3,10.068976448,0.121186634,0.091428571,0.146868251,0
3.31374E-3,10.400350546,0.12189231,0.09,0.146868251,0
3.36728E-3,10.689532209,0.123618177,0.088571429,0.149028078,0
3.38977E-3,11.0769519,0.124341113,0.087142857,0.151187905,0
3.39009E-3,11.415960438,0.124351345,0.085714286,0.151187905,0
3.40379E-3,11.573782523,0.12479127,0.084285714,0.151187905,0
3.41978E-3,11.757938299,0.125304041,0.084285714,0.155507559,0
3.43516E-3,12.101454361,0.125796752,0.082857143,0.157667387,0
3.52177E-3,12.379093709,0.128560678,0.081428571,0.159827214,0
3.58586E-3,12.593247871,0.130594804,0.08,0.161987041,0
3.65249E-3,12.821280439,0.132699306,0.08,0.168466523,0
3.66311E-3,13.187591768,0.133033929,0.078571429,0.168466523,0
3.84565E-3,13.385150391,0.138743367,0.077142857,0.17062635,0
3.95258E-3,13.500885431,0.142053309,0.077142857,0.177105832,0
4.0834E-3,13.985157798,0.146068146,0.075714286,0.18574514,0
4.08585E-3,14.408294517,0.1461428,0.074285714,0.187904968,0
4.15764E-3,14.732667777,0.148329707,0.072857143,0.187904968,0
4.1716E-3,14.795745361,0.148753672,0.072857143,0.190064795,0
4.25317E-3,15.015829229,0.151222521,0.071428571,0.200863931,0
4.34995E-3,15.261121657,0.154133179,0.071428571,0.215982721,0
4.35123E-3,15.69624482,0.154171616,0.07,0.215982721,0
4.36324E-3,16.132568404,0.154531219,0.068571429,0.215982721,0
4.38118E-3,16.570686875,0.155068333,0.067142857,0.215982721,0
4.55573E-3,16.903117975,0.160256042,0.065714286,0.218142549,0
4.62396E-3,17.033083179,0.162266917,0.065714286,0.220302376,0
4.90902E-3,17.377982076,0.170564093,0.064285714,0.220302376,0
5.03835E-3,17.534467652,0.174274681,0.064285714,0.22462203,0
5.11633E-3,17.851484311,0.176495767,0.062857143,0.226781857,0
5.16506E-3,18.053645074,0.177877678,0.062857143,0.228941685,0
5.175E-3,18.571145224,0.178159163,0.061428571,0.228941685,0
5.18645E-3,19.089789806,0.178482834,0.06,0.228941685,0
5.28464E-3,19.618253667,0.181249507,0.058571429,0.228941685,0
5.43576E-3,20.161829845,0.18547132,0.057142857,0.228941685,0
5.45785E-3,20.707614793,0.186084723,0.055714286,0.228941685,0
5.59247E-3,21.041178075,0.189803457,0.054285714,0.228941685,0
5.68739E-3,21.276353295,0.192404951,0.054285714,0.233261339,0
5.81821E-3,21.858174139,0.195963434,0.052857143,0.233261339,0
5.83609E-3,22.441783307,0.196447435,0.051428571,0.233261339,0
5.8482E-3,22.501793734,0.196774877,0.05,0.233261339,0
5.89845E-3,22.750777073,0.198130586,0.05,0.235421166,0
5.9563E-3,23.037412953,0.199685657,0.05,0.237580994,0
6.03138E-3,23.640551261,0.201695221,0.048571429,0.237580994,0
6.09942E-3,23.829290155,0.203507421,0.047142857,0.237580994,0
6.25693E-3,24.266244724,0.207671485,0.047142857,0.239740821,0
6.33338E-3,24.89958231,0.209676639,0.045714286,0.239740821,0
6.5014E-3,25.486678434,0.214048553,0.044285714,0.239740821,0
6.51543E-3,25.535711538,0.214411499,0.044285714,0.241900648,0
6.57884E-3,26.20946351,0.216047477,0.042857143,0.244060475,0
6.63091E-3,26.364071961,0.217385626,0.041428571,0.244060475,0
6.80811E-3,26.890274913,0.221905924,0.041428571,0.246220302,0
6.99595E-3,27.468748712,0.226640843,0.04,0.246220302,0
7.0366E-3,27.593935394,0.227657945,0.04,0.24838013,0
7.06709E-3,27.891304303,0.228418953,0.038571429,0.24838013,0
7.10812E-3,28.291568031,0.22944092,0.038571429,0.250539957,0
7.25735E-3,28.562932692,0.233134743,0.037142857,0.254859611,0
7.50231E-3,28.990438011,0.239122085,0.037142857,0.259179266,0
7.50789E-3,29.000182847,0.239257475,0.037142857,0.261339093,0
7.77725E-3,29.450305343,0.245732059,0.035714286,0.26349892,0
8.02492E-3,29.861537652,0.251588568,0.035714286,0.265658747,0
8.39302E-3,30.700839221,0.260126888,0.034285714,0.265658747,0
8.45359E-3,30.7757834,0.261513303,0.032857143,0.265658747,0
8.63721E-3,31.002971258,0.265684547,0.032857143,0.272138229,0
8.8811E-3,31.304720964,0.271152459,0.032857143,0.276457883,0
9.05232E-3,31.516560575,0.27494274,0.032857143,0.282937365,0
9.30139E-3,31.960326081,0.280386619,0.031428571,0.287257019,0
9.38391E-3,32.128093442,0.282172113,0.031428571,0.289416847,0
9.48744E-3,32.338581655,0.284399779,0.031428571,0.291576674,0
9.60336E-3,32.574278229,0.286877881,0.031428571,0.298056156,0
9.89764E-3,33.351647901,0.293092318,0.03,0.298056156,0
9.98121E-3,33.572399313,0.294837349,0.03,0.300215983,0
1.01392E-2,33.815073293,0.298112495,0.028571429,0.306695464,0
1.02862E-2,34.040964371,0.301133915,0.028571429,0.311015119,0
1.04847E-2,34.345898669,0.305171563,0.028571429,0.323974082,0
1.06453E-2,34.592568748,0.308403756,0.028571429,0.328293737,0
1.0761E-2,35.716118844,0.310715219,0.027142857,0.332613391,0
1.09123E-2,36.478305148,0.313713661,0.025714286,0.332613391,0
1.0979E-2,36.814018224,0.315026096,0.025714286,0.334773218,0
1.11871E-2,37.544577953,0.319092681,0.024285714,0.334773218,0
1.1301E-2,37.944114768,0.321296303,0.024285714,0.339092873,0
1.13643E-2,39.080541627,0.322515614,0.022857143,0.339092873,0
1.14862E-2,40.229160242,0.324851625,0.021428571,0.339092873,0
1.15514E-2,40.527986356,0.326093906,0.02,0.339092873,0
1.17423E-2,41.403391026,0.329706971,0.02,0.343412527,0
1.18836E-2,42.109113943,0.332355969,0.018571429,0.343412527,0
1.19478E-2,42.429901249,0.333553166,0.018571429,0.345572354,0
1.19822E-2,42.601613746,0.334192244,0.018571429,0.347732181,0
1.24303E-2,42.981546004,0.342410523,0.017142857,0.352051836,0
1.25128E-2,43.051465855,0.343900899,0.017142857,0.354211663,0
1.29807E-2,43.448212435,0.352231447,0.017142857,0.35637149,0
1.32386E-2,43.666917564,0.356733811,0.017142857,0.358531317,0
1.35844E-2,43.960050478,0.362671124,0.017142857,0.360691145,0
1.4639E-2,44.583837986,0.380124587,0.015714286,0.360691145,0
1.49475E-2,44.766326865,0.385051293,0.015714286,0.362850972,0
1.53997E-2,45.033753165,0.392131236,0.015714286,0.365010799,0
1.61142E-2,45.456384587,0.402993678,0.015714286,0.375809935,0
1.63185E-2,45.577200001,0.406027879,0.015714286,0.377969762,0
1.66605E-2,47.26094004,0.41103988,0.014285714,0.38012959,0
1.69278E-2,47.903414269,0.414899083,0.012857143,0.382289417,0
1.70652E-2,48.23345916,0.416861993,0.012857143,0.384449244,0
1.72032E-2,48.565147188,0.418821451,0.012857143,0.386609071,0
1.73359E-2,48.88402679,0.420692867,0.012857143,0.393088553,0
1.74015E-2,49.037747507,0.421613957,0.011428571,0.397408207,0
1.75153E-2,49.285507418,0.42320421,0.011428571,0.401727862,0
1.76274E-2,49.5295149,0.424761854,0.011428571,0.408207343,0
1.7758E-2,49.813865937,0.426566454,0.011428571,0.412526998,0
1.78548E-2,50.024648518,0.42789687,0.011428571,0.419006479,0
1.82207E-2,50.821400745,0.432870518,0.011428571,0.423326134,0
1.84286E-2,51.069664078,0.435657043,0.01,0.427645788,0
1.86184E-2,51.296469621,0.438178897,0.01,0.436285097,0
1.88558E-2,51.580028531,0.441300264,0.01,0.438444924,0
1.90737E-2,51.840273224,0.444134624,0.01,0.440604752,0
1.94868E-2,52.333693696,0.449430333,0.01,0.444924406,0
1.97561E-2,52.655394212,0.452829027,0.01,0.447084233,0
1.98855E-2,52.809949844,0.454446995,0.01,0.453563715,0
2.01507E-2,53.058911558,0.457734106,0.008571429,0.453563715,0
2.18349E-2,54.639617312,0.477714492,0.008571429,0.455723542,0
2.22202E-2,55.001317884,0.482081173,0.008571429,0.457883369,0
2.24673E-2,55.421559931,0.484842933,0.007142857,0.460043197,0
2.30666E-2,56.520093045,0.491420396,0.007142857,0.462203024,0
2.35411E-2,57.389735333,0.496509455,0.007142857,0.464362851,0
2.69829E-2,58.912540434,0.530584974,0.005714286,0.464362851,0
2.80923E-2,59.4034227,0.540607294,0.005714286,0.466522678,0
2.93743E-2,59.970634229,0.551667897,0.005714286,0.468682505,0
3.04155E-2,60.431281813,0.560266115,0.005714286,0.470842333,0
3.10023E-2,61.134786475,0.564968512,0.004285714,0.470842333,0
3.11073E-2,61.26075303,0.565799907,0.004285714,0.47300216,0
3.1994E-2,62.323750243,0.572691277,0.004285714,0.475161987,0
3.22284E-2,62.604786061,0.574476812,0.004285714,0.481641469,0
3.27039E-2,63.174846472,0.578053191,0.004285714,0.483801296,0
3.31834E-2,63.74961954,0.581598783,0.004285714,0.485961123,0
3.5134E-2,63.993291515,0.595430327,0.002857143,0.485961123,0
3.59791E-2,64.098863091,0.601142962,0.002857143,0.48812095,0
3.75241E-2,64.291866948,0.611180114,0.002857143,0.492440605,0
3.97425E-2,64.568979212,0.624738773,0.002857143,0.498920086,0
4.5357E-2,65.270347684,0.655172855,0.002857143,0.503239741,0
4.95804E-2,65.797931742,0.674999789,0.002857143,0.505399568,0
6.01025E-2,67.112346155,0.715722548,0.002857143,0.509719222,0
6.13477E-2,67.267894508,0.719876262,0.002857143,0.514038877,0
6.39495E-2,67.592911474,0.728175224,0.002857143,0.520518359,0
6.64946E-2,67.910854437,0.735831167,0.002857143,0.52699784,0
6.80426E-2,68.104221298,0.740280017,0.002857143,0.531317495,0
6.95123E-2,68.287825226,0.744367744,0.002857143,0.533477322,0
7.16664E-2,68.556903979,0.750131238,0.002857143,0.535637149,0
8.91411E-2,70.739846646,0.788767406,0.002857143,0.537796976,0
9.1851E-2,71.078367715,0.793713877,0.002857143,0.539956803,0
9.8297E-2,71.883599402,0.804598125,0.002857143,0.542116631,0
9.92348E-2,72.000746745,0.806086621,0.002857143,0.544276458,0
1.02231E-1,72.374975797,0.810693322,0.002857143,0.548596112,0
1.24645E-1,75.174972467,0.839263714,0.002857143,0.55075594,0
1.28149E-1,75.612732415,0.842968937,0.002857143,0.552915767,0
1.38435E-1,76.897681644,0.852920741,0.002857143,0.555075594,0
1.44138E-1,77.610067931,0.857913033,0.002857143,0.557235421,0
1.58893E-1,79.453272895,0.869384074,0.002857143,0.559395248,0
1.66344E-1,80.384047094,0.874500439,0.002857143,0.561555076,0
1.9616E-1,100,0.891506184,0.001428571,0.561555076,0
1.97169E-1,100,0.892001578,0,0.561555076,0
1.97197E-1,100,0.892015128,0,0.563714903,0
2.00432E-1,100,0.893572794,0,0.56587473,0
2.00891E-1,100,0.893789919,0,0.568034557,0
2.07416E-1,100,0.896786559,0,0.570194384,0
2.08003E-1,100,0.897047682,0,0.572354212,0
2.11485E-1,100,0.898570731,0,0.574514039,0
2.14153E-1,100,0.899707597,0,0.576673866,0
2.14918E-1,100,0.900029263,0,0.578833693,0
2.15762E-1,100,0.90038125,0,0.580993521,0
2.16236E-1,100,0.900577751,0,0.583153348,0
2.20162E-1,100,0.902177475,0,0.585313175,0
2.2416E-1,100,0.90375403,0,0.587473002,0
2.30701E-1,100,0.906226886,0,0.589632829,0
2.31521E-1,100,0.906528083,0,0.591792657,0
2.43893E-1,100,0.910846977,0,0.593952484,0
2.49977E-1,100,0.912827781,0,0.596112311,0
2.79148E-1,100,0.921219556,0,0.598272138,0
2.91928E-1,100,0.924407748,0,0.600431965,0
2.93727E-1,100,0.924835812,0,0.602591793,0
3.13141E-1,100,0.929165826,0,0.60475162,0
3.27813E-1,100,0.932120867,0,0.606911447,0
4.53962E-1,100,0.950041067,0,0.609071274,0
6.23086E-1,100,0.96310107,0,0.611231102,0
8.5593E-1,100,0.972866544,0,0.613390929,0
9.45556E-1,100,0.975375099,0,0.615550756,0
1E0,100,0.976684521,0,0.617710583,0
