species,X,Y,elev,ndvi,slope,canopy_h,bio1,bio2,dist_patrol,dist_rd,dist_vlg,dist_water
IDP.event_PA1_RUN1,95.443,25.327,258.928113076197,0.704326592914233,7.16022604051773,29.5606400054837,23.6343280154933,23.6343280154933,6072.75598514207,16.8462768435711,9599.18361987708,1086.89568385273
IDP.event_PA1_RUN1,95.482,25.296,244.367056527979,0.72177955393457,5.54930624980612,31.0916423524392,23.5951372576395,23.5951372576395,5024.19548379571,71.71444652187,14773.551150934,1582.05395224834
IDP.event_PA1_RUN1,95.5,25.29,293.532308968194,0.715085933093998,3.88858576386748,30.4953555673747,23.4966395407869,23.4966395407869,4007.16036413356,37.2039850574636,16640.143350346,1946.06720704818
IDP.event_PA1_RUN1,95.488,25.26,229.199821128612,0.741408893782548,4.38975702787226,19.320518539588,23.581234593202,23.581234593202,7420.90604395818,3513.25529733439,17771.4871855137,2348.18831599685
IDP.event_PA1_RUN1,95.414,25.161,381.858039166413,0.682874229203651,10.2110118264851,20.2810722510096,23.3766722478155,23.3766722478155,13678.5822035297,14122.3518442692,20684.5797583157,593.081155761271
IDP.event_PA1_RUN1,95.382,25.208,242.063053989423,0.735359298966713,5.06230583769617,29.4277166487771,23.6753573459421,23.6753573459421,9856.80986724317,10540.2307888355,14589.8182967658,717.307883760986
IDP.event_PA1_RUN1,95.339,25.252,218.845835072205,0.703236993425922,4.9322922430186,31.2274893573572,23.7298821656051,23.7298821656051,5721.54011147157,6997.21895945217,8101.8880123154,1332.68592195158
IDP.event_PA1_RUN1,95.668,25.411,219.818480350297,0.710642647472833,3.05429587350377,24.9900127252628,23.5847654324004,23.5847654324004,17659.8448122349,2117.31370845007,15111.2666657232,134.528085662401
IDP.event_PA1_RUN1,95.552,25.309,262.422993730262,0.720202977736959,2.50798879008651,31.762433784787,23.5860788516451,23.5860788516451,2745.38300237147,58.3690227063541,17720.5064521528,868.654577660462
IDP.event_PA1_RUN1,95.542,25.314,233,0.724357417180432,1.026721181264,31.6942208783747,23.679649036563,23.679649036563,1634.33313600124,8.43257274088,18860.3683542213,668.856364005499
IDP.event_PA1_RUN1,95.518,25.313,247.681411375771,0.686003989187016,1.9670430941712,30.5349408924836,23.664990066536,23.664990066536,955.439094306711,0.71757277718598,17062.2261585082,636.054408570709
IDP.event_PA1_RUN1,95.507,25.304,272.247465766563,0.737218953840859,8.46230823980732,27.9927866273941,23.5561223944354,23.5561223944354,2430.04738099146,32.4513001924754,16462.8977804348,1257.16947251454
IDP.event_PA1_RUN1,95.503,25.314,272.793959904534,0.678785309173796,3.03782409830188,33.7421599516699,23.5673853215033,23.5673853215033,2360.47746701083,37.143645440097,15633.9027017099,1305.24335231461
IDP.event_PA1_RUN1,95.494,25.319,250.283824208885,0.678476224957701,8.80578455986565,31.9984150792101,23.5765083463329,23.5765083463329,3241.38157024712,36.7741224762428,14592.2400423197,992.534244359417
IDP.event_PA1_RUN1,95.543,25.344,262.764701910679,0.705588771116226,3.04715788298513,30.5645461572733,23.5187652568762,23.5187652568762,3405.3156750347,109.173507144558,18565.3767192699,2005.65398784785
IDP.event_PA1_RUN1,95.554,25.362,272.8186017765,0.711137721054884,2.01841685595749,28.0755371229849,23.5324260837972,23.5324260837972,5703.39369952695,1.08032609759211,19364.0812612861,1573.9139158624
IDP.event_PA1_RUN1,95.542,25.377,209.386103163219,0.702832591308615,1.57325953189001,29.5106659654399,23.6792378165398,23.6792378165398,6811.81219808787,8.9500399986282,17586.0403712962,311.107504022563
IDP.event_PA1_RUN1,95.508,25.379,218.794779467793,0.739667648471802,6.74535607725364,26.2295496275885,23.6483182642086,23.6483182642086,7071.50448814013,1.37471825797117,14399.6367572741,1078.02111410491
IDP.event_PA1_RUN1,95.495,25.351,252.624485150022,0.735540933297845,5.752639534264,30.6426058159132,23.6042912508004,23.6042912508004,4885.65491263204,2340.83193082748,13671.1522140068,1761.21376061718
IDP.event_PA1_RUN1,95.507,25.294,284.690308231118,0.707518285316428,3.54062269947291,31.8056603577529,23.5720182622358,23.5720182622358,3221.48289896669,6.38297203183174,16993.9537805765,1181.96707255273
IDP.event_PA1_RUN1,95.482,25.297,250.381225622206,0.686327370023851,1.34433178501243,33.1323979377928,23.597598493055,23.597598493055,4968.935012165,13.9373469300335,14706.0904028942,1463.20693104493
IDP.event_PA1_RUN1,95.47,25.3,239.284602007325,0.710559363322476,3.6434980859742,33.2220269284444,23.6275622893134,23.6275622893134,5979.6020321179,57.5777049065486,13507.0422778683,1023.00159580879
IDP.event_PA1_RUN1,95.448,25.287,254.555008107148,0.698260559548289,1.88958125109658,30.6817607731617,23.6569649652528,23.6569649652528,8570.38716035414,32.2954670563987,12785.1434092726,497.441634423135
IDP.event_PA1_RUN1,95.445,25.275,271.634930987229,0.721508960141894,3.48241071824969,29.9446152841249,23.57745789417,23.57745789417,9427.6749032137,1161.67812331475,13590.0600857836,462.627952239237
IDP.event_PA1_RUN1,95.69,25.492,228.847478457838,0.717517171199359,5.30426991265526,29.1973712771944,23.6028153891333,23.6028153891333,25438.2762600128,16.489752416499,19356.5659459217,183.83136494665
IDP.event_PA1_RUN1,95.7,25.49,225.471337318981,0.736819365579774,8.97366839172172,28.3047356586563,23.5679708118223,23.5679708118223,25936.0088643998,15.6495598526672,18620.3017346689,387.931342104336
IDP.event_PA1_RUN1,95.649,25.533,223.514253402848,0.695182799735687,2.49898314023686,30.1454503801322,23.5733146730457,23.5733146730457,22164.2456354427,4.06667922171044,22590.65251923,136.567529341322
IDP.event_PA1_RUN1,95.378,25.103,423.530572728916,0.720751427275907,6.38246307829781,20.4093407281761,23.168756517469,23.168756517469,14189.2480482046,21274.2897536458,24775.9860067717,2929.90826872416
IDP.event_PA1_RUN1,95.375,25.206,297.044323663984,0.716118644622803,5.18097683557154,27.2927965576014,23.5524873679862,23.5524873679862,9119.13237240338,11130.3757382631,14347.1352148195,1434.22924000715
IDP.event_PA1_RUN1,95.4,25.221,274.816235090719,0.70938486698461,6.46093627803752,28.77316048643,23.6498620941694,23.6498620941694,11862.7752682832,8361.19223010167,14685.5629148514,588.004039190559
IDP.event_PA1_RUN1,95.445,25.283,252.685887330265,0.681065505074385,3.45950033350174,31.935464846844,23.6078236160223,23.6078236160223,9027.76022175943,291.202162727645,12919.1051537838,303.173073312336
IDP.event_PA1_RUN1,95.565,25.303,259.996503819775,0.696340905196561,4.87890431385986,32.0389097503164,23.5780959188298,23.5780959188298,4215.02008280801,31.4045904659834,16258.8882161782,1411.41506208953
IDP.event_PA1_RUN1,95.659,25.3,237.326096798496,0.707850572396474,8.10009783658327,29.679141109846,23.4695675509569,23.4695675509569,13501.0174212316,982.80647971633,8643.22768671525,1616.70884275219
IDP.event_PA1_RUN1,95.491,25.321,254.025101545656,0.692815766351735,4.3106554730999,30.3127591408657,23.6048849641221,23.6048849641221,3558.78247639685,8.08694729812279,14233.5175782551,731.18762762578
IDP.event_PA1_RUN1,95.524,25.313,234.065204482083,0.699917062685156,2.23617201925063,29.3814257795889,23.7285927160351,23.7285927160351,521.385372069157,15.0214539564913,17619.5097670804,299.296312197848
IDP.event_PA1_RUN1,95.652,25.315,258.023868845819,0.732317700533838,3.76073354368785,27.1952061499222,23.5114961368573,23.5114961368573,12676.8951261731,29.9587972381411,9880.01242204697,340.493593998253
IDP.event_PA1_RUN1,95.458,25.368,250.11998089167,0.662230376979326,10.7384727474126,28.8735775757133,23.6133984460825,23.6133984460825,4842.9551108234,19.3679134696406,9771.71307079762,1520.40840963639
IDP.event_PA1_RUN1,95.499,25.374,246.763746313352,0.716067327737654,4.75185506568833,30.7713664505669,23.6179682706239,23.6179682706239,6856.1615885985,33.9124879504786,13879.3970218221,1983.80713404752
IDP.event_PA1_RUN1,95.537,25.378,218.052286517169,0.701778946404666,3.08007246325363,30.9222765808735,23.6744881623235,23.6744881623235,6829.12791689961,0,17069.7558134159,710.17980594251
IDP.event_PA1_RUN1,95.486,25.327,222.777886957399,0.683507592574897,1.88118790074392,29.5678193966222,23.6992033027779,23.6992033027779,4191.59002804166,0,13500.491425491,167.992328446855
IDP.event_PA1_RUN1,95.426,25.3,232.149137093849,0.6597607420242,9.09134045304384,31.4852240987325,23.6365774993431,23.6365774993431,8250.39267213752,119.387256579093,10252.7831499083,878.782951473531
IDP.event_PA1_RUN1,95.551,25.353,275.175932113698,0.720527364960526,7.63138061396585,29.4608378996653,23.4824273753393,23.4824273753393,4672.5185367898,22.080985951703,19235.0907126577,2213.11858502652
IDP.event_PA1_RUN1,95.529,25.35,274.13298060648,0.741807160910925,12.3223168905047,29.4964145394507,23.5699921379792,23.5699921379792,3629.22276073057,1394.11616477587,17071.2201298146,869.948913058275
IDP.event_PA1_RUN1,95.46,25.291,227.928576141794,0.700122094808234,2.50558191878258,28.8185132755508,23.7167244690254,23.7167244690254,7261.60966871725,33.8973182296239,13353.1029570189,296.987559662433
IDP.event_PA1_RUN1,95.445,25.274,270.422632624009,0.748883621209298,8.14289320156254,22.3712342403714,23.5796252599597,23.5796252599597,9487.78796309081,1281.78740298819,13684.3729853735,571.221696923138
IDP.event_PA1_RUN1,95.469,25.275,272.572538859106,0.721413118898436,8.15146799919091,28.9013630617364,23.5755721632681,23.5755721632681,7413.82738521825,1808.1005818851,15221.134230818,539.608858318454
