background,x,y,elev,ndvi,slope,canopy_h,bio1,bio2,dist_patrol,dist_rd,dist_vlg,dist_water
background,95.4851172933168,25.7328183931409,154.493655788334,0.718445700749593,2.86354976142141,21.9169047290605,23.6697321518485,23.6697321518485,5424.65692763119,7971.1529712752,3573.69805707242,1074.35135217839
background,95.6913332933168,25.7317343931409,180.344981149364,0.495011330944964,12.6466740766095,11.6685046671486,23.4717870520432,23.4717870520432,17941.3340472657,18772.468968563,24142.5623907887,48.8760987991261
background,95.7083192933168,25.7116803931409,259.958205134211,0.742025614264784,9.04073986025722,26.1860295844872,23.4952612171641,23.4952612171641,19250.1335276052,18280.9035745385,25866.6617858416,706.071733606639
background,95.5104472933168,25.6881033931409,221.8848247986,0.691800947414483,6.77434088924518,29.4658528147345,23.6257094816267,23.6257094816267,954.040936747523,7155.40265551393,7145.07077240861,646.026896502143
background,95.5926952933168,25.6815993931409,194.742333800542,0.694104797231368,3.94161707500719,31.7592485579805,23.6538609981216,23.6538609981216,7656.4444669735,9362.9770409962,14966.8103502588,366.386090813122
background,95.6665992933168,25.6813283931409,241.43422322605,0.686639722980163,6.58971637674135,33.7213662748271,23.4924385895896,23.4924385895896,15022.488208772,12931.6713952852,22147.2577678506,1685.96022930014
background,95.4672372933168,25.6726563931409,152.619526618505,0.749105696905259,1.42825105072894,15.7623174254602,23.7892305564306,23.7892305564306,5574.09845919077,2877.60811580164,4676.06559467161,345.76337670108
background,95.6466332933168,25.6544993931409,219.747230241221,0.68229538262763,3.85210001162934,32.0186518115292,23.5488286112611,23.5488286112611,13665.8735246803,9432.30740082817,21082.8036350977,1105.84903483567
background,95.5703452933168,25.6466403931409,205.457018207541,0.69863471582518,3.51885520587404,30.4178411006701,23.6148707671693,23.6148707671693,7433.69183330562,5365.6918900712,14706.4822174065,1701.78083690595
background,95.6326272933168,25.6417623931409,220.578618179461,0.662872047393759,3.81706263380417,31.8369144773186,23.5982735158415,23.5982735158415,12906.0394314123,7445.1595774966,20367.578400482,708.131072059937
