Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.37372E-3,8.761079034,0.044958591,0.041598248,0.314674735,0
1.41582E-3,9.042680363,0.046272447,0.040503558,0.319213313,0
1.45781E-3,9.332122729,0.047579608,0.039408867,0.319213313,0
1.47632E-3,9.511559135,0.04815463,0.038314176,0.319213313,0
1.53553E-3,9.784158791,0.049989295,0.037766831,0.323751891,0
1.63249E-3,10.107457784,0.0529786,0.03667214,0.331316188,0
1.65347E-3,10.272804402,0.053622923,0.036124795,0.331316188,0
1.95532E-3,10.651674349,0.062797355,0.035030104,0.337367625,0
1.98091E-3,10.855196019,0.063566991,0.034482759,0.338880484,0
2.07118E-3,11.062313807,0.066271809,0.033935413,0.341906203,0
2.0904E-3,11.271354102,0.066845837,0.033388068,0.341906203,0
2.20237E-3,11.706025693,0.070175136,0.032293377,0.341906203,0
2.268E-3,11.932825521,0.072115343,0.031746032,0.341906203,0
2.26924E-3,12.159749172,0.072151874,0.031198686,0.341906203,0
2.31726E-3,12.334825609,0.073566492,0.030651341,0.343419062,0
2.37409E-3,12.502648638,0.075234933,0.030103996,0.346444781,0
2.45714E-3,12.88114671,0.077662484,0.02955665,0.34795764,0
2.56497E-3,13.097318843,0.080795307,0.029009305,0.34795764,0
2.62471E-3,13.402232067,0.082521647,0.028461959,0.349470499,0
2.69433E-3,13.580508611,0.084525566,0.027914614,0.349470499,0
2.75803E-3,13.779981076,0.086351381,0.027367269,0.352496218,0
2.84924E-3,14.027834137,0.088953061,0.026819923,0.357034796,0
2.99555E-3,14.255204068,0.093095678,0.026819923,0.360060514,0
3.1355E-3,14.568754003,0.097022932,0.026272578,0.360060514,0
3.36562E-3,14.905315912,0.103407283,0.025725233,0.363086233,0
3.44947E-3,15.038985203,0.105711183,0.025177887,0.363086233,0
3.58411E-3,15.2536245,0.109385997,0.025177887,0.364599092,0
3.66097E-3,15.630499618,0.111470183,0.024630542,0.366111952,0
3.74207E-3,15.986055118,0.113659041,0.024083196,0.366111952,0
3.74643E-3,16.00514228,0.11377624,0.024083196,0.367624811,0
3.8461E-3,16.389752327,0.116450763,0.023535851,0.36913767,0
4.06355E-3,16.743975748,0.122229983,0.022988506,0.36913767,0
4.09765E-3,16.799517376,0.123129305,0.022988506,0.37065053,0
4.19214E-3,17.218731681,0.125612028,0.02244116,0.372163389,0
4.20834E-3,17.302809097,0.126036277,0.021893815,0.372163389,0
4.27451E-3,17.646182425,0.127764652,0.021893815,0.373676248,0
4.28188E-3,18.074370022,0.127956715,0.02134647,0.373676248,0
4.30619E-3,18.504988679,0.128589779,0.020799124,0.373676248,0
4.35201E-3,18.776639665,0.129780483,0.020251779,0.375189107,0
4.39937E-3,19.38293219,0.13100779,0.019704433,0.376701967,0
4.49706E-3,19.832637837,0.133528396,0.019157088,0.378214826,0
4.64865E-3,20.056547057,0.137411136,0.018609743,0.381240545,0
4.82364E-3,20.315001656,0.141849874,0.018609743,0.387291982,0
4.91703E-3,20.653881366,0.144200296,0.018062397,0.387291982,0
4.96034E-3,20.81103602,0.145285935,0.018062397,0.388804841,0
5E-3,21.311036343,0.146277627,0.017515052,0.3903177,0
5.07237E-3,21.749631954,0.148081371,0.016967707,0.3903177,0
5.08389E-3,21.819425491,0.148367697,0.016967707,0.39183056,0
5.13553E-3,22.332978363,0.149649155,0.016420361,0.39183056,0
5.59532E-3,22.734152627,0.160891728,0.015873016,0.394856278,0
5.62074E-3,22.756336065,0.161504733,0.015873016,0.396369138,0
6.10406E-3,23.242634832,0.172989938,0.01532567,0.403933434,0
6.11929E-3,23.259162283,0.173346748,0.01532567,0.405446293,0
6.38907E-3,23.551916437,0.179616356,0.01532567,0.409984871,0
6.4664E-3,24.116955469,0.181395997,0.014778325,0.409984871,0
6.48819E-3,24.84850859,0.181896053,0.01423098,0.411497731,0
6.53856E-3,25.110213574,0.183049639,0.013683634,0.41301059,0
6.5725E-3,25.286540567,0.18382505,0.013683634,0.414523449,0
6.61552E-3,25.510060289,0.18480588,0.013683634,0.417549168,0
6.66762E-3,26.176821942,0.185990599,0.013136289,0.417549168,0
6.70752E-3,26.353809543,0.186895568,0.012588944,0.417549168,0
6.8214E-3,26.858961514,0.189467468,0.012588944,0.419062027,0
6.89468E-3,27.548429606,0.191113981,0.012041598,0.419062027,0
7.19391E-3,27.91521655,0.197768065,0.011494253,0.423600605,0
7.29481E-3,28.038886841,0.199987026,0.011494253,0.425113464,0
7.4733E-3,28.257673406,0.203882693,0.011494253,0.429652042,0
7.67148E-3,28.667646738,0.208163834,0.010946907,0.431164902,0
7.73142E-3,28.802045554,0.209449625,0.010946907,0.43419062,0
7.85756E-3,29.084899099,0.212142082,0.010946907,0.437216339,0
7.86244E-3,29.271545463,0.212245821,0.010399562,0.437216339,0
7.87815E-3,29.872714383,0.212579768,0.010399562,0.438729198,0
