Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.86841E-3,16.25792422,0.162250259,0.111,0.124054463,0
1.87878E-3,16.633170733,0.163004368,0.109,0.124054463,0
1.88901E-3,16.822071929,0.163746634,0.108,0.124054463,0
1.92824E-3,17.014895861,0.166580572,0.107,0.124054463,0
2.06952E-3,17.37179522,0.176629777,0.105,0.124054463,0
2.15157E-3,17.524088032,0.182355675,0.104,0.128593041,0
2.2395E-3,17.850720576,0.188404044,0.103,0.133131619,0
2.24444E-3,18.096206713,0.188741436,0.102,0.134644478,0
2.27763E-3,18.323969302,0.190999054,0.101,0.136157337,0
2.30757E-3,18.55472644,0.193025522,0.1,0.136157337,0
2.31974E-3,18.786700039,0.193845829,0.099,0.136157337,0
2.33114E-3,19.019814396,0.194613572,0.098,0.137670197,0
2.35273E-3,19.255087137,0.196062194,0.097,0.137670197,0
2.40408E-3,19.731422606,0.199487644,0.095,0.139183056,0
2.42673E-3,19.974095341,0.200989462,0.094,0.139183056,0
2.43966E-3,20.218061841,0.201844716,0.093,0.139183056,0
2.46574E-3,20.414320452,0.203563019,0.092,0.139183056,0
2.47547E-3,20.712861051,0.204202402,0.091,0.140695915,0
2.48527E-3,20.816349559,0.204844881,0.09,0.140695915,0
2.51138E-3,21.114398838,0.206552408,0.089,0.142208775,0
2.58522E-3,21.473244038,0.211341899,0.088,0.143721634,0
2.60138E-3,21.548950125,0.212382685,0.087,0.143721634,0
2.69977E-3,22.007383264,0.218659101,0.086,0.146747352,0
2.74512E-3,22.281895632,0.221518502,0.085,0.148260212,0
2.7745E-3,22.530403587,0.223359614,0.084,0.149773071,0
2.81578E-3,22.841269774,0.225931834,0.083,0.15128593,0
2.81758E-3,23.123027364,0.226043479,0.082,0.15128593,0
2.8355E-3,23.313979384,0.227154812,0.081,0.15279879,0
2.84739E-3,23.541736888,0.227890485,0.08,0.154311649,0
2.88156E-3,23.77795446,0.229996247,0.079,0.157337368,0
2.96122E-3,24.284373063,0.234860759,0.078,0.164901664,0
3.01055E-3,24.512512944,0.237842972,0.077,0.166414523,0
3.03239E-3,24.890278885,0.239155682,0.076,0.167927383,0
3.07766E-3,25.198045241,0.24186266,0.075,0.167927383,0
3.12343E-3,25.510388287,0.244579649,0.074,0.167927383,0
3.12671E-3,25.823058841,0.244773329,0.073,0.167927383,0
3.13606E-3,26.136664648,0.245325872,0.072,0.167927383,0
3.16229E-3,26.452894142,0.246871626,0.071,0.167927383,0
3.16615E-3,26.769509115,0.247098199,0.07,0.167927383,0
3.17486E-3,27.086995517,0.247609897,0.069,0.167927383,0
3.19437E-3,27.275933043,0.248752682,0.068,0.167927383,0
3.23E-3,27.554329567,0.250831525,0.067,0.170953101,0
3.27902E-3,28.061388086,0.253672402,0.066,0.17397882,0
3.35869E-3,28.323471344,0.258243973,0.065,0.175491679,0
3.44681E-3,28.611066228,0.263236311,0.064,0.183055976,0
3.49004E-3,28.751081996,0.265660683,0.063,0.186081694,0
3.5864E-3,29.002055943,0.27100759,0.063,0.190620272,0
3.63169E-3,29.47447694,0.273493726,0.062,0.192133132,0
3.63552E-3,29.838029167,0.273703593,0.061,0.192133132,0
3.63682E-3,30.20171102,0.273774466,0.06,0.192133132,0
3.67201E-3,30.306268796,0.275693284,0.059,0.192133132,0
3.76349E-3,30.578059884,0.280634011,0.059,0.19515885,0
3.7888E-3,30.760423701,0.281989028,0.058,0.198184569,0
3.83396E-3,31.03553172,0.284394384,0.057,0.201210287,0
3.90665E-3,31.350369745,0.288232027,0.057,0.205748865,0
3.95815E-3,31.55390143,0.290926442,0.056,0.208774584,0
4.00807E-3,31.751176628,0.293518634,0.056,0.211800303,0
4.02253E-3,32.153429518,0.294265963,0.055,0.211800303,0
4.04214E-3,32.294297685,0.295276965,0.054,0.211800303,0
4.07932E-3,32.561361351,0.297185735,0.054,0.213313162,0
4.1751E-3,32.978870924,0.302055681,0.053,0.21633888,0
4.18552E-3,33.397423001,0.302581689,0.052,0.21633888,0
4.1905E-3,33.816472955,0.302832618,0.051,0.21633888,0
4.20677E-3,34.036341506,0.303651605,0.05,0.21633888,0
4.23592E-3,34.387778864,0.305113384,0.049,0.21785174,0
4.26224E-3,34.664872256,0.306428592,0.049,0.220877458,0
4.27606E-3,34.754176199,0.307116768,0.048,0.222390318,0
4.3172E-3,35.020112282,0.309158006,0.048,0.223903177,0
4.33788E-3,35.531581435,0.310179504,0.047,0.225416036,0
4.40288E-3,35.85029692,0.313371175,0.046,0.231467474,0
4.43145E-3,36.417546323,0.314764483,0.045,0.232980333,0
4.43478E-3,36.861024659,0.314926582,0.044,0.232980333,0
4.43804E-3,37.002563615,0.315085036,0.043,0.232980333,0
4.44501E-3,37.305526117,0.31542396,0.043,0.234493192,0
4.49484E-3,37.754363671,0.317835956,0.042,0.234493192,0
4.5108E-3,38.206097969,0.318605062,0.041,0.236006051,0
4.54577E-3,38.441571879,0.32028371,0.04,0.236006051,0
4.56562E-3,38.575290266,0.321233286,0.04,0.237518911,0
4.62998E-3,38.999408472,0.324292892,0.039,0.245083207,0
4.63051E-3,39.002910919,0.324318186,0.039,0.246596067,0
4.67901E-3,39.454579615,0.326605381,0.038,0.249621785,0
4.69191E-3,39.598143169,0.327211215,0.038,0.252647504,0
4.73404E-3,39.84477323,0.329182271,0.037,0.255673222,0
4.76298E-3,40.014138558,0.330529156,0.037,0.2602118,0
4.78869E-3,40.252495639,0.33172184,0.036,0.26172466,0
4.8149E-3,40.556979148,0.332933025,0.036,0.264750378,0
4.84396E-3,41.041375358,0.334270645,0.035,0.266263238,0
4.8901E-3,41.492900736,0.336383544,0.034,0.269288956,0
4.89397E-3,41.530772413,0.336560154,0.034,0.272314675,0
4.91219E-3,41.770000042,0.337390166,0.033,0.273827534,0
4.93152E-3,42.023924334,0.3382689,0.033,0.275340393,0
4.94801E-3,42.518725692,0.339016737,0.032,0.275340393,0
5.02125E-3,42.834536662,0.34231675,0.031,0.279878971,0
5.06548E-3,43.025273367,0.344293908,0.031,0.28290469,0
5.12564E-3,43.444248705,0.346964452,0.03,0.284417549,0
5.13928E-3,43.539201232,0.347566658,0.03,0.285930408,0
5.16598E-3,44.055798914,0.348742557,0.029,0.285930408,0
5.20438E-3,44.532638739,0.350426562,0.028,0.285930408,0
5.23093E-3,45.099684164,0.351585883,0.027,0.287443268,0
5.27732E-3,45.426325693,0.353601287,0.026,0.288956127,0
5.30629E-3,45.630313279,0.354853565,0.026,0.290468986,0
5.31669E-3,46.161982689,0.355302073,0.025,0.291981846,0
5.37306E-3,46.403190893,0.357721438,0.024,0.291981846,0
5.42019E-3,46.604881364,0.359730536,0.024,0.293494705,0
5.46736E-3,47.253110024,0.361728752,0.023,0.295007564,0
5.53996E-3,47.745106651,0.364779821,0.022,0.295007564,0
5.54573E-3,47.784215666,0.365021101,0.022,0.296520424,0
5.71165E-3,48.027685657,0.371880524,0.021,0.305597579,0
5.9055E-3,48.28988227,0.379709744,0.021,0.307110439,0
6.1066E-3,48.52377296,0.387627647,0.02,0.314674735,0
6.37559E-3,48.797948854,0.397908325,0.02,0.32526475,0
6.58215E-3,49.008484584,0.405571389,0.02,0.329803328,0
6.70696E-3,49.742374592,0.410107772,0.019,0.334341906,0
6.76033E-3,50.371789789,0.412026826,0.018,0.334341906,0
6.92782E-3,50.506379306,0.417968245,0.017,0.341906203,0
7.47353E-3,50.798663338,0.436519974,0.017,0.354009077,0
8.01347E-3,51.087858574,0.453747281,0.017,0.360060514,0
8.31717E-3,51.25052416,0.462982179,0.017,0.363086233,0
8.43504E-3,51.683223571,0.466482534,0.016,0.363086233,0
8.55007E-3,52.105530944,0.469855099,0.016,0.364599092,0
8.6286E-3,52.317038179,0.472133103,0.015,0.367624811,0
8.72592E-3,52.579167299,0.474929299,0.015,0.37065053,0
8.87617E-3,52.983824529,0.479188186,0.015,0.373676248,0
8.89633E-3,53.012385396,0.479754544,0.014,0.375189107,0
9.33403E-3,53.511051932,0.491751207,0.014,0.384266263,0
9.64227E-3,53.862221973,0.499872774,0.014,0.39183056,0
1.00257E-2,54.052903978,0.509621058,0.013,0.394856278,0
1.07033E-2,54.252725134,0.525948661,0.013,0.396369138,0
1.15873E-2,54.513404022,0.545682627,0.013,0.400907716,0
1.26863E-2,54.837506458,0.568039421,0.013,0.408472012,0
1.32758E-2,55.011342061,0.57914744,0.013,0.416036309,0
1.41275E-2,55.262518285,0.594224548,0.013,0.429652042,0
1.48771E-2,56.660755731,0.606628177,0.012,0.443267776,0
1.49067E-2,56.903535572,0.607101405,0.012,0.446293495,0
1.49783E-2,57.198636316,0.608243626,0.011,0.447806354,0
1.51369E-2,57.820891824,0.610750759,0.011,0.449319213,0
1.51951E-2,58.049358362,0.61166324,0.011,0.450832073,0
1.53E-2,58.460781644,0.613295694,0.011,0.453857791,0
1.54152E-2,58.893163464,0.615073237,0.01,0.453857791,0
1.57188E-2,60.03266133,0.619680424,0.01,0.45688351,0
1.58083E-2,60.261216345,0.621017043,0.009,0.461422088,0
1.59137E-2,60.53057418,0.622580271,0.009,0.464447806,0
1.60518E-2,60.883452457,0.624608804,0.009,0.468986384,0
1.62915E-2,61.495830032,0.628077801,0.009,0.470499244,0
1.63591E-2,61.66857478,0.629044802,0.009,0.472012103,0
1.63848E-2,61.998801951,0.629410703,0.008,0.472012103,0
1.63867E-2,62.02303215,0.629437522,0.008,0.473524962,0
1.642E-2,62.451215547,0.629910819,0.008,0.475037821,0
1.64873E-2,63.317308184,0.630864476,0.008,0.476550681,0
1.66886E-2,63.691399871,0.63368539,0.007,0.47806354,0
1.70018E-2,64.273627279,0.637991032,0.007,0.479576399,0
1.72171E-2,64.67381167,0.640892221,0.007,0.481089259,0
1.72603E-2,64.754093302,0.641468642,0.007,0.484114977,0
1.74158E-2,65.043197001,0.64352916,0.007,0.490166415,0
1.79363E-2,65.310217225,0.650254851,0.006,0.494704992,0
1.83279E-2,65.501944436,0.655150651,0.006,0.502269289,0
1.88587E-2,65.761815128,0.661571789,0.006,0.505295008,0
1.95729E-2,66.111490698,0.669843781,0.006,0.508320726,0
1.9936E-2,66.289266527,0.67389613,0.006,0.512859304,0
2.08599E-2,66.741610308,0.683772183,0.006,0.517397882,0
2.10797E-2,66.849226462,0.686034318,0.006,0.518910741,0
2.15563E-2,67.082588157,0.69083019,0.006,0.520423601,0
2.22943E-2,69.478938776,0.69797336,0.005,0.526475038,0
2.25038E-2,69.600281609,0.699941406,0.004,0.526475038,0
2.28015E-2,69.77268575,0.702693906,0.004,0.529500756,0
2.3297E-2,70.059725696,0.707166268,0.004,0.531013616,0
2.36671E-2,70.274077237,0.71041929,0.004,0.532526475,0
2.42046E-2,70.585415984,0.71501752,0.004,0.537065053,0
2.51113E-2,71.110524734,0.722450743,0.004,0.544629349,0
2.55054E-2,71.338790495,0.725562418,0.004,0.547655068,0
2.57936E-2,71.505728002,0.727794265,0.004,0.550680787,0
2.63117E-2,71.805828339,0.731716445,0.004,0.555219365,0
2.69135E-2,72.154418708,0.736132806,0.004,0.558245083,0
2.72781E-2,72.260013499,0.738738002,0.003,0.559757943,0
2.8907E-2,72.6846671,0.74977615,0.003,0.570347958,0
3.19702E-2,73.483236629,0.768193357,0.003,0.571860817,0
3.25997E-2,73.647369573,0.771647841,0.003,0.573373676,0
3.33129E-2,73.833299961,0.775438779,0.003,0.577912254,0
3.42335E-2,74.073283638,0.780149638,0.003,0.585476551,0
3.49294E-2,74.254700714,0.783581705,0.003,0.588502269,0
3.60266E-2,74.540756793,0.788780885,0.003,0.600605144,0
3.71122E-2,74.823783007,0.793684851,0.003,0.603630862,0
3.81519E-2,75.094816914,0.798172223,0.003,0.611195159,0
3.90399E-2,75.326320521,0.801853359,0.003,0.615733737,0
3.99123E-2,75.55376981,0.805341556,0.003,0.624810893,0
4.09812E-2,75.832427863,0.809451231,0.003,0.62934947,0
4.37148E-2,76.545090987,0.819212692,0.003,0.636913767,0
5.25643E-2,78.823204283,0.844929366,0.002,0.636913767,0
6.15764E-2,81.143177838,0.864550811,0.002,0.638426626,0
6.31273E-2,81.542432715,0.86743743,0.002,0.641452345,0
6.50804E-2,82.045220198,0.870902137,0.002,0.642965204,0
6.61364E-2,82.317065555,0.87270104,0.002,0.645990923,0
6.7193E-2,82.589061441,0.874451454,0.002,0.647503782,0
6.80005E-2,82.796940064,0.875757129,0.002,0.65204236,0
6.9133E-2,83.088455061,0.877543032,0.002,0.653555219,0
7.14828E-2,83.693369315,0.881089845,0.002,0.655068079,0
8.99248E-2,86.977009627,0.903113554,0.001,0.655068079,0
9.53896E-2,87.950034539,0.908154343,0.001,0.656580938,0
1.49651E-1,97.611302481,0.939439347,0.001,0.658093797,0
1.63066E-1,100,0.944143469,0.001,0.659606657,0
2.00026E-1,100,0.953989405,0,0.659606657,0
2.14912E-1,100,0.957039498,0,0.661119516,0
2.69604E-1,100,0.965453434,0,0.662632375,0
2.76329E-1,100,0.966265842,0,0.664145234,0
3.73609E-1,100,0.974828357,0,0.665658094,0
3.97022E-1,100,0.976277575,0,0.667170953,0
4.06592E-1,100,0.976823002,0,0.668683812,0
4.47191E-1,100,0.978882709,0,0.670196672,0
4.69499E-1,100,0.979865913,0,0.671709531,0
4.8198E-1,100,0.980377048,0,0.67322239,0
4.82275E-1,100,0.980388819,0,0.67473525,0
6.39057E-1,100,0.985128547,0,0.676248109,0
6.49599E-1,100,0.985366354,0,0.677760968,0
7.24407E-1,100,0.98685768,0,0.679273828,0
7.42377E-1,100,0.987171721,0,0.680786687,0
8.83846E-1,100,0.989202854,0,0.682299546,0
9.24376E-1,100,0.989671376,0,0.683812405,0
9.36017E-1,100,0.989798513,0,0.685325265,0
9.91079E-1,100,0.990359824,0,0.686838124,0
9.93404E-1,100,0.990382172,0,0.688350983,0
1E0,100,0.990445003,0,0.689863843,0
