Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.78497E-2,35.61674596,0.299941301,0.014,0.399394856,0
1.83316E-2,35.774674631,0.305564062,0.014,0.403933434,0
1.92869E-2,36.087787548,0.316449004,0.014,0.411497731,0
2.00798E-2,36.34766392,0.325227439,0.014,0.416036309,0
2.08393E-2,36.596573584,0.333426596,0.014,0.423600605,0
2.15135E-2,36.826588923,0.340540234,0.012,0.428139183,0
2.23011E-2,37.11334046,0.348661395,0.012,0.432677761,0
2.27289E-2,37.269066553,0.3529885,0.012,0.43419062,0
2.37778E-2,37.650911158,0.363359254,0.012,0.437216339,0
2.41681E-2,37.792977818,0.367133377,0.012,0.438729198,0
2.47632E-2,38.009651861,0.372804114,0.012,0.440242057,0
2.5596E-2,38.31280261,0.380569653,0.012,0.441754917,0
2.61712E-2,38.522194202,0.385822117,0.012,0.444780635,0
2.73303E-2,38.944160905,0.396140824,0.012,0.452344932,0
2.78176E-2,39.121571284,0.400376382,0.012,0.455370651,0
2.89088E-2,39.518803243,0.409647909,0.012,0.458396369,0
3.00555E-2,39.957095415,0.41908719,0.01,0.462934947,0
3.03901E-2,40.088384771,0.421785486,0.01,0.464447806,0
3.12765E-2,40.436088,0.428811951,0.01,0.467473525,0
3.17811E-2,40.634051009,0.432736664,0.01,0.470499244,0
3.20867E-2,40.753926585,0.435087147,0.01,0.473524962,0
3.3146E-2,41.169501252,0.443086926,0.01,0.476550681,0
3.34376E-2,41.283880138,0.445249104,0.01,0.479576399,0
3.42109E-2,41.587243009,0.45090328,0.01,0.487140696,0
3.49518E-2,41.877906136,0.456213679,0.01,0.490166415,0
3.53453E-2,42.032240947,0.458991831,0.01,0.491679274,0
3.59332E-2,42.262871788,0.46309087,0.01,0.49924357,0
3.65957E-2,42.52279314,0.467636677,0.01,0.502269289,0
3.73251E-2,42.808909204,0.472552426,0.01,0.503782148,0
3.78507E-2,43.015096845,0.476039017,0.01,0.511346445,0
3.85752E-2,43.299307041,0.480770076,0.01,0.514372163,0
3.93215E-2,43.592090159,0.485555325,0.01,0.517397882,0
4.00493E-2,44.517022767,0.490137592,0.008,0.518910741,0
4.05336E-2,45.148328412,0.49314149,0.008,0.520423601,0
4.07168E-2,45.387187019,0.494268826,0.008,0.52193646,0
4.0831E-2,45.536019601,0.494968736,0.008,0.523449319,0
4.10969E-2,45.882654192,0.496591355,0.008,0.526475038,0
4.13642E-2,46.231162755,0.498212269,0.008,0.531013616,0
4.26167E-2,47.864043289,0.505669841,0.008,0.532526475,0
4.37106E-2,48.044034386,0.512003899,0.006,0.535552194,0
4.50813E-2,48.269571854,0.519715267,0.006,0.537065053,0
4.75944E-2,48.683065195,0.533237875,0.006,0.547655068,0
4.8566E-2,48.842932611,0.538264156,0.006,0.552193646,0
4.96061E-2,49.01408294,0.543526562,0.006,0.556732224,0
5.17951E-2,49.374257812,0.55421831,0.006,0.559757943,0
5.36595E-2,49.681023818,0.56293739,0.006,0.56580938,0
5.414E-2,49.760083551,0.565129471,0.006,0.568835098,0
5.59707E-2,50.061303577,0.573283658,0.006,0.576399395,0
5.73918E-2,50.29513898,0.579405897,0.006,0.580937973,0
5.87274E-2,50.514902557,0.585001704,0.006,0.588502269,0
6.04162E-2,50.792780392,0.591867625,0.006,0.593040847,0
6.35138E-2,51.302459399,0.603887875,0.006,0.594553707,0
6.54063E-2,51.613850601,0.610889439,0.006,0.597579425,0
6.69828E-2,51.873239759,0.616535526,0.006,0.599092284,0
6.85922E-2,52.138063385,0.622133334,0.006,0.600605144,0
6.96525E-2,52.312517801,0.625732486,0.006,0.606656581,0
7.17786E-2,52.662344864,0.632747014,0.006,0.60816944,0
7.33564E-2,52.921965086,0.637785124,0.006,0.611195159,0
7.42746E-2,53.073039622,0.640653713,0.006,0.614220877,0
7.60935E-2,53.372327461,0.646204469,0.006,0.618759455,0
7.73944E-2,53.58636878,0.650070172,0.006,0.621785174,0
7.85764E-2,53.780859024,0.653510238,0.006,0.624810893,0
8.4197E-2,54.705679365,0.668983946,0.006,0.627836611,0
8.8404E-2,55.397892979,0.679690663,0.006,0.62934947,0
9.28703E-2,56.132784193,0.690324668,0.006,0.63086233,0
9.4372E-2,56.379879826,0.693743319,0.006,0.632375189,0
9.85398E-2,57.065652474,0.702847536,0.006,0.635400908,0
1.05025E-1,58.132735909,0.715985145,0.006,0.636913767,0
1.08648E-1,58.728829336,0.722830537,0.006,0.639939486,0
1.08878E-1,58.782415398,0.723254305,0.004,0.639939486,0
1.23876E-1,62.274191089,0.748327639,0.004,0.641452345,0
1.28255E-1,63.293783274,0.754814086,0.004,0.642965204,0
1.31682E-1,64.091671197,0.7596615,0.004,0.644478064,0
1.68787E-1,72.73035413,0.80203615,0.004,0.645990923,0
1.74051E-1,73.956003722,0.806867374,0.004,0.647503782,0
1.75495E-1,74.292260625,0.808151873,0.004,0.649016641,0
1.89675E-1,77.593528631,0.819910995,0.004,0.650529501,0
1.90449E-1,77.773688339,0.820511382,0.004,0.65204236,0
2.22263E-1,100,0.842147694,0.002,0.65204236,0
2.32687E-1,100,0.848145076,0,0.65204236,0
3.95291E-1,100,0.904655267,0,0.653555219,0
4.82902E-1,100,0.920579501,0,0.655068079,0
4.92576E-1,100,0.922017703,0,0.656580938,0
5.20475E-1,100,0.92588794,0,0.658093797,0
5.38618E-1,100,0.928205227,0,0.659606657,0
5.4103E-1,100,0.928502329,0,0.661119516,0
5.46107E-1,100,0.929119896,0,0.662632375,0
1E0,100,0.960005189,0,0.664145234,0
