Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
6.04946E-3,14.009500716,0.113831995,0.077142857,0.166306695,0
6.27543E-3,14.592766079,0.117584081,0.074285714,0.166306695,0
6.46301E-3,14.828321911,0.120674719,0.071428571,0.177105832,0
6.64435E-3,15.030768292,0.123641982,0.071428571,0.183585313,0
6.91245E-3,15.330073748,0.127992403,0.071428571,0.190064795,0
7.02999E-3,15.58895858,0.129886056,0.068571429,0.190064795,0
7.13139E-3,15.812308612,0.131513188,0.068571429,0.192224622,0
7.24121E-3,16.054195016,0.13326851,0.068571429,0.194384449,0
7.40082E-3,16.794277376,0.135807082,0.065714286,0.194384449,0
7.62184E-3,17.144587131,0.13929787,0.062857143,0.198704104,0
7.69266E-3,17.256829075,0.140410387,0.062857143,0.200863931,0
7.8992E-3,17.584197565,0.143638826,0.062857143,0.20950324,0
7.89964E-3,18.374161423,0.143645626,0.06,0.20950324,0
8.12733E-3,19.023304786,0.147176507,0.057142857,0.211663067,0
8.22187E-3,19.316518399,0.148634059,0.054285714,0.215982721,0
8.38301E-3,19.884731011,0.151107063,0.054285714,0.218142549,0
8.42575E-3,20.035415329,0.15176047,0.054285714,0.226781857,0
8.795E-3,20.330110861,0.157364689,0.051428571,0.237580994,0
9.04438E-3,20.529131556,0.161107754,0.051428571,0.241900648,0
9.40159E-3,20.814215716,0.166411883,0.051428571,0.246220302,0
9.83102E-3,21.813104805,0.172700374,0.048571429,0.252699784,0
9.91366E-3,22.218183871,0.173899571,0.045714286,0.254859611,0
9.95526E-3,22.456436625,0.174501928,0.045714286,0.257019438,0
9.96953E-3,22.538184348,0.174708403,0.045714286,0.259179266,0
1.00198E-2,22.825951888,0.175434411,0.045714286,0.261339093,0
1.0185E-2,23.207004691,0.177813049,0.042857143,0.26349892,0
1.02968E-2,23.384165991,0.179415168,0.042857143,0.265658747,0
1.04153E-2,23.571839629,0.181105556,0.042857143,0.269978402,0
1.05696E-2,23.816221495,0.183296307,0.042857143,0.272138229,0
1.07256E-2,24.063418958,0.185500406,0.042857143,0.278617711,0
1.08133E-2,24.334966242,0.186733901,0.04,0.278617711,0
1.09863E-2,24.87046729,0.189155482,0.04,0.280777538,0
1.10366E-2,25.026474686,0.18985825,0.04,0.285097192,0
1.1499E-2,25.858963366,0.196251583,0.037142857,0.287257019,0
1.17968E-2,26.351454541,0.200315405,0.037142857,0.291576674,0
1.19185E-2,26.513982516,0.201964108,0.034285714,0.293736501,0
